g_lat,roty
-0.0019069382,-0.0004598216
-0.00037207743,-0.00011294516
-0.0013265805,4.451913e-05
-0.0009521364,-2.7538595e-06
0.00089537614,9.547835e-05
0.00053026556,8.252692e-05
0.012370631,-0.00021278052
0.013539319,-0.00062819355
0.00900849,-0.00047836237
0.011701788,-0.0024982176
-0.008987323,-0.008170076
-0.0074803224,-0.0027334401
-0.012204041,-0.0056984294
-0.012758035,-0.009321964
-0.010151053,-0.01037063
-0.0061453846,-0.012151248
-0.0084185945,-0.015775874
-0.009218812,-0.021554705
-0.011153357,-0.027718874
-0.009476219,-0.031586234
-0.00947908,-0.03612009
-0.012120287,-0.04181549
-0.016619505,-0.049378395
-0.024987781,-0.05884186
-0.026876798,-0.06899829
-0.02948387,-0.07797133
-0.03719013,-0.08474915
-0.04667582,-0.096948266
-0.048830606,-0.102318294
-0.052174315,-0.11314795
-0.060996287,-0.12424121
-0.066032276,-0.13562559
-0.05877648,-0.14696175
-0.07066313,-0.16308044
-0.07909919,-0.17819414
-0.09683722,-0.1901046
-0.18275265,-0.20546906
-0.54541504,-0.0385467
-0.29304567,0.05061446
-0.00433914,0.080980465
0.036984574,0.08387107
0.09453704,0.09783519
0.08221924,0.08773034
0.11231829,0.078382015
0.1194169,0.086574964
0.124918275,0.09871025
0.15409517,0.105699696
0.11836012,0.1092992
0.15661027,0.10998265
0.15724927,0.117210686
0.17909503,0.12565161
0.19570544,0.13409786
0.16058405,0.13303714
0.22334777,0.13374528
0.24982315,0.11899173
0.19050013,0.096686326
0.16665131,0.11002612
0.20290466,0.09433589
0.15421732,0.09490228
0.21226807,0.08176524
0.18495844,0.0730086
0.18011738,0.06732352
0.1415042,0.05349341
0.12167426,0.046831056
0.08788602,0.037402436
0.053508803,0.023420583
0.037736543,0.013364439
0.045683324,0.013260229
-0.006893765,-0.0030050655
0.009403075,-0.0050144587
-0.022728132,-0.017270532
-0.035246707,-0.019466821
-0.044160545,-0.018468965
-0.03038771,-0.019854091
-0.020540267,-0.020836083
-0.0610867,-0.024967117
-0.05345727,-0.02376102
-0.05470799,-0.026317185
-0.064090334,-0.029271033
-0.070852205,-0.03557567
-0.09403173,-0.045534533
-0.08384714,-0.052760556
-0.072584085,-0.046144247
-0.07955674,-0.043430537
-0.0858562,-0.035899654
-0.09837669,-0.021320513
-0.067570955,-0.022228546
-0.053858653,-0.018412033
-0.044550058,-0.02613641
-0.074816,-0.0107476385
-0.038568713,-0.02399428
-0.03567775,-0.014312999
-0.037384897,-0.020594664
-0.049007896,-0.019298384
-0.024458654,-0.024016619
-0.015899839,-0.009204929
-0.01854458,0.012810969
-0.0023119505,-0.0039391415
0.0029208446,-0.006675906
-0.0053315237,-0.009617039
0.006880501,-0.00065912755
-0.010623136,-0.0040654466
-0.006598917,-0.00068862305
0.019118922,0.008949357
0.044632178,0.0055523636
0.053397078,0.012742149
0.071770914,0.014034271
0.039936535,0.018856695
0.0033440685,0.021649262
0.028999064,0.02674913
0.045453582,0.02686955
0.021894531,0.030812887
0.04355752,0.036599543
0.0422605,0.039805144
0.037275184,0.04104907
0.027597843,0.03845638
0.023961345,0.03505111
0.015035232,0.028385317
0.006035498,0.02238532
0.013163144,0.020336915
0.020049233,0.021001587
0.02998919,0.021712728
0.023256423,0.023083394
0.014023564,0.022186127
0.014534268,0.020429267
0.007448165,0.018859161
0.006897945,0.01740028
0.006603445,0.01576149
0.010167618,0.014593336
0.0065182946,0.014777132
0.015950823,0.017180229
0.042375226,0.01782327
0.014963512,0.015842766
0.011665393,0.0154612735
0.009667486,0.013303241
0.0033216632,0.011656833
-0.0025529964,0.008996201
-0.011686686,0.012022146
-0.008034381,0.01893787
0.01202465,0.021423783
0.03865588,0.019792175
0.017208813,0.01965459
0.019785812,0.013293513
0.017732063,0.011936426
0.007167027,0.011777264
0.02458556,0.014164099
0.0025427253,0.011635677
0.027824158,0.013984347
0.016467376,0.012363604
0.013442895,0.01575058
0.02197448,0.014198628
0.02916416,0.011876737
0.02279142,0.013043957
0.00380021,0.009014022
0.008290385,0.00825675
0.029905526,0.0100267185
0.01784117,0.010048836
-0.0123296995,0.0051622572
0.0026847234,0.0005012519
-0.009116707,-0.012365964
-0.001182591,-0.016729884
-0.007443445,-0.014257372
-0.027650174,-0.016077982
-0.04710325,-0.015094112
-0.026504457,-0.012411943
-0.046537615,-0.018746676
-0.030509796,-0.02175858
-0.036271814,-0.01692562
-0.039618734,-0.012276143
-0.014735171,-0.0047724415
-0.016197896,-0.003546484
-0.015561484,-0.0058241473
-0.027961465,-0.011104463
-0.030055806,-0.014436324
-0.04359474,-0.018305147
-0.03597729,-0.02012746
-0.046287447,-0.019706633
-0.04262589,-0.012161252
-0.061086327,-0.013177871
-0.052901663,-0.015477938
-0.054620434,-0.022838091
-0.06865525,-0.015539986
-0.056133855,-0.024568303
-0.06348826,-0.019919468
-0.0568351,-0.022931516
-0.05369111,-0.026551146
-0.06440124,-0.026254717
-0.058563944,-0.025470905
-0.059767883,-0.021135617
-0.048828613,-0.019266436
-0.051267557,-0.015655993
-0.043596305,-0.015902411
-0.042588167,-0.016409954
-0.04009815,-0.017881861
-0.0326545,-0.017613726
-0.037210252,-0.010249155
-0.025238989,-0.008220782
-0.01696135,-0.0051749
-0.015722107,-0.0065232823
-0.021046808,-0.005329469
-0.029883884,-0.009453623
0.0013139887,-0.008606794
-0.0042650662,-0.0034528628
-0.022027388,-0.0037198705
-0.014181803,-0.0035097618
-0.001893255,-0.003188862
-0.0048121805,-0.0032939576
-0.0041290526,-0.0037466271
-0.005594891,-0.004188332
-0.008139188,-0.005191168
-0.0064068637,-0.0059649567
-0.0005425428,-0.006044115
-0.011998415,-0.004695537
-0.011734622,-0.0026896496
-0.0013174273,-0.00011465717
0.007583295,0.0024931254
0.010092912,0.002794428
0.001049849,0.0020186084
0.0027623028,0.00201748
-0.0003892119,0.002569825
0.0072114756,0.0021490233
0.0036592118,0.0021665136
0.0023118218,0.0008992119
-0.025510943,0.0045601395
-0.0052825487,0.015897267
-0.0018103141,0.021556938
0.028846469,0.025089195
0.08340408,0.016117156
0.0033129912,0.009937727
0.022105386,0.0006967376
0.020252397,0.0023182584
-0.0025437805,0.0081239585
0.0052391817,0.0072746705
-0.0069148107,0.0033307779
0.002580326,0.00084574695
0.017864702,0.0012945371
0.013294943,-0.0009502424
0.0038555753,0.0011345571
0.0027372378,0.0056359805
0.0133807985,0.013903762
0.023087602,0.019076174
0.007387221,0.020683238
0.029864157,0.023452701
0.052628566,0.022346685
0.026695648,0.010957345
0.039597806,0.014840009
0.035491105,0.014290316
0.012684874,0.008765702
0.012848874,0.0027595481
0.0044265105,-0.0017097226
-0.008152642,0.0008741359
0.006553969,0.0016582947
0.0052070105,1.4546096e-05
0.0052305316,0.00024733457
0.016542776,-0.0005866411
-0.037307683,-0.00036630372
0.021028925,0.00504438
-0.0072792815,-0.00088303094
0.006620809,-0.0021953844
0.009090878,0.001604996
-0.004227721,0.0014940178
-0.017645627,-0.0020535777
-0.02371481,-0.00044000128
-0.02539292,0.007992928
-0.010420051,-0.011205428
-0.020529404,-0.0028015457
-0.01771536,0.004448419
-0.023160605,-0.001179143
-0.0200227,-0.013622236
-0.024197908,-0.020513302
-0.019347556,-0.02313797
-0.025729438,-0.031867936
-0.044361375,-0.020235814
-0.041866325,-0.034540977
-0.045595326,0.005556993
0.01584326,-0.0026412155
-0.016205715,-0.00042074008
-0.009004793,-0.017447837
-0.043213055,-0.015656875
-0.027728574,-0.009657367
-0.0023694753,-0.004832984
0.011801138,-0.0025981423
0.0090834685,-0.0013299654
0.02637448,-0.0017034338
-0.010484913,0.0047084214
0.0071000783,0.0026697689
0.005521253,0.0011105223
-0.0024781495,-0.0005183701
-0.0028308106,-0.002780053
-0.0017688386,-0.004068141
-0.015414616,-0.0045098276
0.005193661,-0.007887542
-0.008753097,0.0015621359
-0.005973946,0.00063712674
0.019252071,-0.0008158586
0.0027065587,-7.96666e-06
0.006886857,0.0017347117
-0.0018980381,0.0038998409
0.043919746,-0.0061855703
-0.04786172,0.0001084665
-0.0071776286,0.00021019852
-0.0007472955,-0.0029765866
-0.004820434,-0.003676394
0.0020848017,-0.0047253817
0.005114764,-0.0040980405
0.017052477,-0.0054465607
0.008063633,-0.004627392
-0.011461191,-0.00014048895
0.011901611,-0.002060184
0.010841613,-0.0031455685
0.008049823,-0.0033931306
0.0084498385,-0.0029965139
0.012228536,-0.0034399286
0.007937614,-0.0026533925
0.013344278,-0.0026628312
-0.005633948,-0.001375455
-0.001629747,-0.0010991642
0.017875796,-0.0027988807
0.011318334,-0.0035357121
-0.005756077,-0.0016001465
0.00558314,-0.0019922955
0.019300293,-0.0035252455
-0.01856301,4.0996674e-05
0.012171788,-0.0003300249
0.0033114085,-0.0021671783
0.0058583226,-0.00095710915
0.0035582234,6.909357e-05
0.027166788,-0.0024003102
-0.022068853,-0.0006419293
0.014708872,0.0006950077
0.013795326,0.0014447398
0.01457716,0.0005365553
0.009806041,0.00021752552
-0.016838966,0.0030337658
0.014329595,-0.00087195094
-0.00325966,-0.00033938244
0.014974494,0.0027180358
0.005623163,5.415759e-05
-0.01431719,0.0012853541
-0.0069331923,0.0018227934
-0.023546714,0.00036958387
0.021848844,0.0034556107
-0.011176452,0.0028111518
0.0056339107,0.009148039
-0.017160676,0.0055151954
0.013827064,0.009257186
0.0132509265,0.0031446456
-0.0073841247,0.005957435
-0.011349757,0.002332613
0.011629855,0.00650305
0.016739838,0.00310823
0.0005584628,0.004773636
-0.004987422,0.0034355964
0.01903531,0.004827767
-0.014772442,-9.42091e-05
-0.0022782378,0.004010361
-0.02119649,-0.00039410946
0.012942065,-0.0043459684
-0.026333716,-0.014221511
-0.06650031,-0.023608997
-0.04028183,-0.02301882
-0.053514343,-0.034040105
-0.096632265,-0.04490786
-0.09141618,-0.05178282
-0.111509316,-0.058921292
-0.15497285,-0.055093948
-0.12004117,-0.06148465
-0.1613915,-0.08795728
-0.21481487,-0.09497456
-0.23044248,-0.11542682
-0.3477629,-0.13720892
-0.35658562,-0.15479438
-0.40283912,-0.19488068
-0.44440025,-0.25340843
-0.45140502,-0.28019848
-0.6463889,-0.27995595
-0.7196577,-0.33205912
-0.68448985,-0.35641006
-1.1625919,-0.45664796
-0.66863614,-0.5162039
-0.92652136,-0.5403639
-1.0891248,-0.6176721
-1.4678462,-0.7064305
-0.9613429,-0.7923915
-1.0710884,-0.76367545
-1.3565513,-0.7146772
-1.370275,-0.72333527
-1.1654038,-0.74434143
-1.2130804,-0.78139037
-1.2188903,-0.744279
-1.2965477,-0.79169756
-1.563214,-0.84549
-1.5138532,-0.81215763
-1.4652351,-0.91348106
-1.5298573,-0.89015186
-1.5547049,-0.91473013
-1.3482703,-0.9807114
-1.3390254,-0.9692312
-1.3655411,-1.0311267
-1.2709461,-0.93545896
-1.463263,-0.9422259
-1.4167193,-1.0556197
-1.3412797,-1.0903733
-1.29811,-1.0787097
-1.3470833,-1.103492
-1.4182271,-1.0410832
-1.4143714,-1.064563
-1.2795471,-1.1250616
-1.2357383,-1.09248
-1.3022436,-1.0998325
-1.3018366,-1.0560203
-1.2874479,-1.0273473
-1.3040829,-0.99778694
-1.2878317,-1.0205027
-1.1815692,-0.9332227
-0.69783694,-0.8997969
-0.82852644,-0.81761086
-1.1665986,-0.75021744
-1.3270282,-0.70196825
-1.000764,-0.646644
-0.9960156,-0.6074152
-0.63126653,-0.5845823
-0.557603,-0.5713415
-0.50500745,-0.53570586
-0.45352992,-0.5322829
-0.42991427,-0.5220419
-0.41014543,-0.50748396
-0.4280471,-0.5079004
-0.41074863,-0.4980508
-0.35507977,-0.4787041
-0.37366098,-0.46224815
-0.32407072,-0.436581
-0.28033853,-0.40757656
-0.24929148,-0.36875218
-0.23512897,-0.3356215
-0.17626904,-0.29583445
-0.15648465,-0.25532976
-0.12745123,-0.21782257
-0.101753496,-0.18346147
-0.12961046,-0.16130838
-0.10935128,-0.14049807
-0.096710585,-0.124032706
-0.07106591,-0.1108328
-0.09149866,-0.101925
-0.079530284,-0.08593437
-0.07345881,-0.0816479
-0.06447594,-0.08163226
-0.06942975,-0.08459421
-0.08399619,-0.08152612
-0.090102986,-0.08116581
-0.07945792,-0.07876937
-0.115001395,-0.09857213
-0.13259241,-0.10076348
-0.13168512,-0.099659435
-0.10959048,-0.09197313
-0.12176833,-0.094087996
-0.12624899,-0.09908194
-0.18539566,-0.11540619
-0.14578284,-0.08960766
-0.15273769,-0.11637637
-0.1582489,-0.10399994
-0.18730742,-0.1295464
-0.13787168,-0.10470382
-0.19513796,-0.11957317
-0.18864638,-0.120481275
-0.20305002,-0.13263308
-0.24389905,-0.12986183
-0.21605363,-0.11633621
-0.20560141,-0.10249209
-0.21191892,-0.09871756
-0.19540939,-0.08530462
-0.16529112,-0.07778306
-0.15487444,-0.065001324
-0.1426721,-0.054450218
-0.117304444,-0.05149295
-0.117331006,-0.04782776
-0.12372173,-0.046105575
-0.11413197,-0.03930084
-0.10955773,-0.045564618
-0.09248725,-0.03811809
-0.06542151,-0.028317472
-0.10922967,-0.040050346
-0.044741835,-0.011499245
-0.07501279,-0.018283244
-0.019988604,-0.0037141629
-0.0019681952,-0.002451056
0.011416064,0.007339514
0.04271791,0.0339364
0.052616477,0.043434724
0.1071379,0.050666858
0.120157905,0.049625337
0.13189457,0.051750798
0.11939586,0.04573518
0.1531217,0.062059928
0.15026048,0.062464535
0.12520956,0.05481063
0.15226047,0.048468452
0.1305499,0.043865874
0.15121275,0.041494053
0.15062737,0.05266141
0.15123153,0.048611894
0.14445232,0.059814233
0.14950272,0.036221422
0.04558734,0.028770396
0.08719554,0.014793612
0.063441396,0.022374485
0.060558427,0.0026524665
0.029730484,-0.0039849207
0.030873865,-0.02723047
0.0012394491,-0.032465093
-0.0594481,-0.040781077
-0.073255405,-0.042298455
-0.094555736,-0.04614116
-0.11172461,-0.0516513
-0.11379852,-0.049711253
-0.1238421,-0.046202283
-0.0837064,-0.037817083
-0.08968008,-0.021921642
-0.09234475,-0.019066842
-0.07030818,-0.022351066
-0.07423539,-0.022939518
-0.060507145,-0.02343115
-0.06367538,-0.018043725
-0.051151816,-0.02029281
-0.08110721,-0.02037558
-0.055103272,-0.024372805
-0.05566345,-0.022897184
-0.06357777,-0.01724513
-0.07303102,-0.016382907
-0.044733237,-0.01745193
-0.040124744,-0.00751109
-0.059059605,-0.0045002396
-0.0037697363,-0.002835876
-0.027091715,0.0014695878
0.017375723,0.00544361
0.0126230465,0.007158221
0.03766114,0.010855889
0.044543665,0.016887467
0.043981332,0.025257172
0.048549484,0.027825054
0.028395718,0.025813047
0.00903329,0.015682401
0.016625818,0.010587636
0.03446756,0.011231628
0.09772278,0.024185449
0.09323716,0.04218717
0.15102915,0.06409912
0.15119812,0.08597429
0.20310263,0.102075845
0.2199946,0.10908037
0.24044386,0.11207094
0.23076394,0.10356595
0.20908183,0.08643409
0.15868697,0.06539872
0.10157956,0.03649176
0.007509999,-0.00035133868
-0.056063317,-0.041641988
-0.16110386,-0.08105608
-0.23592527,-0.12367755
-0.3062472,-0.15523009
-0.37447602,-0.18490678
-0.39137837,-0.19247352
-0.36557904,-0.16950764
-0.3437929,-0.13956402
-0.29515976,-0.10450082
-0.2441379,-0.08348379
-0.15207075,-0.056740385
-0.15979129,-0.03654303
-0.11547381,-0.0310736
-0.12009041,-0.031058447
-0.09949889,-0.030799821
-0.12582782,-0.034144714
-0.082350634,-0.038222883
-0.07905563,-0.036626436
-0.07024154,-0.028275032
-0.07722981,-0.025501618
-0.05188262,-0.01602465
