gear,g_lon
1.0,0.7631251
1.0,0.8230911
1.0,0.8029279
1.0,0.7671283
1.0,0.7577726
1.0,0.76188207
1.0,0.7527343
1.0,0.7197017
1.0,0.74254525
1.0,0.7304693
1.0,0.7295204
1.0,0.7353204
1.0,0.7351917
1.0,0.75618637
1.0,0.75949603
1.0,0.7612914
1.0,0.7648818
1.0,0.6830127
1.0,0.53892326
1.0,0.31971875
1.0,-0.29065305
1.0,-0.96182483
1.0,-1.1145848
1.0,-1.2694943
1.0,-1.2608713
1.0,-1.2698722
1.0,-1.3106053
1.0,-1.3154185
1.0,-1.3406281
1.0,-1.3203489
1.0,-1.3227596
1.0,-1.3320587
1.0,-1.3356305
1.0,-1.3309357
1.0,-1.3268455
1.0,-1.3459618
1.0,-1.2979108
1.0,-1.2633865
1.0,-1.2022482
1.0,-1.0897549
1.0,-0.9533242
1.0,-0.9067147
1.0,-0.71580577
1.0,-0.8852824
1.0,-1.176784
1.0,-1.1181407
1.0,-0.8643891
1.0,-0.47596198
1.0,-0.22237475
1.0,-0.07183258
1.0,-0.020852098
1.0,-0.021974089
1.0,-0.018179214
1.0,0.08570316
1.0,0.2581686
1.0,0.3874402
1.0,0.15188654
1.0,-0.031415567
1.0,-0.032156758
1.0,-0.030632347
1.0,-0.033000123
1.0,-0.033161547
1.0,-0.0324368
1.0,-0.024450747
1.0,0.59151405
1.0,0.869187
1.0,0.7638243
1.0,0.78061384
1.0,0.82815033
1.0,0.36743143
1.0,0.74665534
1.0,0.736851
1.0,0.7906187
1.0,0.7601247
1.0,0.82297856
1.0,0.84948176
1.0,0.752537
1.0,0.77386326
1.0,0.83305186
1.0,0.8164216
1.0,0.8161934
1.0,0.80195695
1.0,0.84423345
1.0,0.81836647
1.0,0.76215976
1.0,0.87518686
1.0,0.79885197
1.0,0.767184
1.0,0.78413725
1.0,0.7745139
1.0,0.752769
1.0,0.7470881
1.0,0.7277096
1.0,0.7298003
1.0,0.72102034
1.0,0.70907253
1.0,0.7087193
1.0,0.66956955
1.0,0.60187125
1.0,0.49742725
1.0,0.35887584
1.0,-0.12968239
1.0,-0.63488984
1.0,-1.0211861
1.0,-1.3038822
1.0,-1.3670499
1.0,-1.5243018
1.0,-1.339574
1.0,-1.2114348
1.0,-1.6782385
1.0,-1.59011
1.0,-1.2455342
1.0,-1.3626657
1.0,-1.5413561
1.0,-1.3858219
1.0,-1.1290914
1.0,-1.2695856
1.0,-0.3597252
1.0,-1.3336482
1.0,-1.0051956
1.0,-1.0695392
1.0,-1.2906328
1.0,-1.0785643
1.0,-1.0433156
1.0,-0.85445935
1.0,-0.7478351
1.0,-0.61271536
1.0,-0.48915073
1.0,-0.43146947
1.0,-0.2835954
1.0,-0.15839492
1.0,-0.11201497
1.0,-0.0852286
1.0,-0.035266887
1.0,-0.03677052
1.0,-0.043762963
1.0,-0.042650912
1.0,-0.03965897
1.0,-0.042467788
1.0,-0.040877294
1.0,-0.039701357
1.0,-0.03898369
1.0,-0.044330016
1.0,-0.04524232
1.0,-0.0433943
1.0,-0.041406754
1.0,-0.043000985
1.0,-0.041892458
1.0,-0.0402022
1.0,-0.039474837
1.0,-0.031986672
1.0,-0.0024832953
1.0,0.03177256
1.0,0.04998197
1.0,0.09018456
1.0,0.13981381
1.0,0.1782143
1.0,0.19419084
1.0,0.2065229
1.0,0.22799867
1.0,0.24750912
1.0,0.26081142
1.0,0.26966462
1.0,0.27777252
1.0,0.28407785
1.0,0.29585636
1.0,0.30765942
1.0,0.3262816
1.0,0.34567836
1.0,0.36772162
1.0,0.38336146
1.0,0.40200382
1.0,0.42062813
1.0,0.44529325
1.0,0.4688853
1.0,0.7591703
1.0,0.61265606
1.0,0.5629077
1.0,0.5461554
1.0,0.580875
1.0,0.5980826
1.0,0.6143471
1.0,0.6536026
1.0,0.6479678
1.0,0.6740559
1.0,0.68517554
1.0,0.737221
1.0,0.8103211
1.0,0.7445138
1.0,0.6955999
1.0,0.6969782
1.0,0.83931273
1.0,0.8039394
1.0,0.7301113
1.0,0.76570374
1.0,0.7960834
1.0,0.76318437
1.0,0.69266737
1.0,0.7942171
1.0,0.7761962
1.0,0.71180075
1.0,0.7632027
1.0,0.7456763
1.0,0.69944936
1.0,0.70280683
1.0,0.70359397
1.0,0.6934217
1.0,0.7234908
1.0,0.7237657
1.0,0.7080478
1.0,0.72604084
1.0,0.5708176
1.0,0.2471693
1.0,-0.55162454
1.0,-1.1126012
1.0,-1.3916546
1.0,-1.3451953
1.0,-1.2668251
1.0,-1.0871214
1.0,-1.4070609
1.0,-0.3907437
1.0,-1.3707023
1.0,-0.83691937
1.0,-0.8168205
1.0,-0.34197393
1.0,-1.0936224
1.0,-0.66475993
1.0,-0.6619618
1.0,-0.7366988
1.0,-0.6253485
1.0,-0.75977796
1.0,-0.74491334
1.0,-0.6898616
1.0,-0.49848822
1.0,-0.44638348
1.0,-0.35583162
1.0,-0.2746544
1.0,-0.2606153
1.0,-0.984189
1.0,-1.144907
1.0,-0.69350904
1.0,-0.7285104
1.0,0.008485839
1.0,-0.7632036
1.0,0.61993873
1.0,0.142498
1.0,0.10932365
1.0,0.61407846
1.0,-0.8700181
1.0,0.46914244
1.0,-0.5964088
1.0,0.22126308
1.0,-0.5014827
1.0,0.18139364
1.0,-0.4473972
1.0,0.18946941
1.0,-0.94540316
1.0,-1.1390973
1.0,-0.8975401
1.0,-0.33603474
1.0,-0.13062194
1.0,-0.6967293
1.0,0.31519336
1.0,-0.48978603
1.0,-0.2213029
1.0,-0.21845852
1.0,-0.17275843
1.0,-0.059740726
1.0,0.011563972
1.0,0.007309987
1.0,0.012040961
1.0,0.022800602
1.0,0.018262757
1.0,0.026061108
1.0,0.03261227
1.0,0.039272446
1.0,0.03714804
1.0,0.04311431
1.0,0.04618219
1.0,0.045927692
1.0,0.0473295
1.0,0.046626333
1.0,0.05048261
1.0,0.048960626
1.0,0.046827037
1.0,0.06882121
1.0,0.44742632
1.0,0.63728505
1.0,0.6855554
1.0,0.72068596
1.0,0.7448313
1.0,0.7642406
1.0,0.77530867
1.0,0.8213716
1.0,0.8260109
1.0,0.79480207
1.0,0.7947241
1.0,0.8140082
1.0,0.8568145
1.0,0.89622396
1.0,0.808915
1.0,0.7656714
1.0,0.82126594
1.0,0.910582
1.0,0.8975544
1.0,0.82703197
1.0,0.9122076
1.0,0.8809425
1.0,0.8618473
1.0,0.88892937
1.0,0.83716494
1.0,0.8497913
1.0,0.8355886
1.0,0.81964076
1.0,0.8153727
1.0,0.7998598
1.0,0.784261
1.0,0.78193295
1.0,0.78249574
1.0,0.7869122
1.0,0.7998232
1.0,0.8131542
1.0,0.7973759
1.0,0.8066242
1.0,0.81305236
1.0,0.84096134
1.0,0.8372152
1.0,0.8316065
1.0,0.84355295
1.0,0.7847576
1.0,0.7848646
1.0,0.8117407
1.0,0.7900238
1.0,0.79070365
1.0,0.791479
1.0,0.7824237
1.0,0.8008852
1.0,0.7866193
1.0,0.75579464
1.0,0.7754471
1.0,0.75314134
1.0,0.7597031
1.0,0.76725924
1.0,0.7245232
1.0,-1.1220853
2.0,-1.4902245
2.0,-1.061763
2.0,-1.0423262
2.0,-1.3851137
2.0,-1.3633182
2.0,-1.3441052
2.0,-0.8476311
2.0,-0.09672223
2.0,-0.053052805
2.0,-0.08824966
2.0,-0.06772567
2.0,-0.078234024
2.0,-0.077207044
2.0,-0.06935456
2.0,-0.06431088
2.0,-0.074634254
2.0,-0.07086995
1.0,0.018792557
1.0,0.1114869
1.0,-0.15004523
1.0,-0.1024403
1.0,-0.10315511
1.0,-0.24163647
1.0,-0.2591133
1.0,-0.123979904
1.0,-0.20639744
1.0,-0.097363085
1.0,-0.10632532
1.0,-0.09181321
1.0,-0.11038783
1.0,-0.09646629
1.0,-0.102731965
1.0,-0.10686787
1.0,-0.097570136
1.0,-0.10342709
1.0,-0.09988768
1.0,-0.10260551
1.0,-0.10052495
1.0,-0.10468424
1.0,-0.10206634
1.0,-0.1017082
1.0,-0.1031371
1.0,-0.10075358
1.0,-0.09803672
1.0,-0.1041517
1.0,-0.10475536
1.0,-0.104491115
1.0,-0.110877715
1.0,-0.10489052
1.0,-0.10087645
1.0,-0.1043696
1.0,-0.09901292
1.0,-0.0974552
1.0,-0.10177744
1.0,-0.100079276
1.0,-0.10340372
1.0,-0.10583921
1.0,-0.10637589
1.0,-0.09838067
1.0,-0.100666836
1.0,-0.10175937
1.0,-0.10609325
1.0,-0.10564238
1.0,-0.094053164
1.0,-0.09859819
1.0,-0.09662662
1.0,-0.0973057
1.0,-0.09414585
1.0,-0.10408443
1.0,-0.0959387
1.0,-0.09620659
1.0,-0.095874876
1.0,-0.1009878
1.0,-0.095134705
1.0,-0.10044541
1.0,-0.09389658
1.0,-0.10479704
1.0,-0.106936805
1.0,-0.09703757
1.0,-0.10632782
1.0,-0.095947936
1.0,-0.097241014
1.0,-0.10642965
1.0,-0.10519723
1.0,-0.11675148
1.0,-0.109613694
1.0,-0.10157326
1.0,-0.094657525
1.0,-0.095418006
1.0,0.049518764
1.0,0.5502894
1.0,0.7747052
1.0,0.6453243
1.0,0.81372184
1.0,0.8199073
1.0,0.8147592
1.0,0.8176926
1.0,0.7550239
1.0,0.7219939
1.0,0.32151166
1.0,0.20952971
1.0,-1.1524247
1.0,-0.79931474
1.0,-0.5951692
1.0,-0.19126675
1.0,-0.14397171
1.0,-0.0990333
1.0,-0.09739675
1.0,-0.1106789
1.0,-0.09474715
1.0,-0.10779645
1.0,-0.10257549
1.0,-0.10963172
1.0,-0.10880453
1.0,-0.105100006
1.0,-0.118516564
1.0,-0.10958872
1.0,-0.09431255
1.0,-0.10202961
1.0,-0.09736389
1.0,-0.103702225
1.0,-0.102117755
1.0,-0.10529493
1.0,-0.103936516
1.0,-0.09353627
1.0,-0.10627417
1.0,-0.09431834
1.0,-0.09687165
1.0,-0.09976589
1.0,-0.10603896
1.0,-0.10092516
1.0,-0.09537907
1.0,-0.09201183
1.0,-0.10373016
1.0,-0.09846244
1.0,-0.09541067
1.0,-0.1002744
1.0,-0.10227832
1.0,-0.09740097
1.0,-0.095952556
1.0,-0.09622258
1.0,-0.10198144
1.0,-0.09990672
1.0,-0.10466441
1.0,-0.10018135
1.0,-0.109421566
1.0,-0.10559221
1.0,-0.09345781
1.0,-0.107661195
1.0,-0.10937937
1.0,-0.107145816
1.0,-0.109860756
1.0,-0.10430153
1.0,-0.10712197
1.0,-0.109940045
1.0,-0.0983777
1.0,-0.10877515
1.0,-0.10571343
1.0,-0.10302512
1.0,-0.11227959
1.0,-0.100646414
1.0,-0.10754557
1.0,-0.1010142
1.0,-0.11083928
1.0,0.33510533
1.0,0.68537545
1.0,0.67072654
1.0,0.73778445
1.0,0.8050474
1.0,0.80268157
1.0,0.84223
1.0,0.8568656
1.0,0.8627726
1.0,0.088273555
1.0,-0.65450543
1.0,-0.87685204
1.0,-0.42566258
1.0,-0.37585533
1.0,-0.21753633
1.0,-0.087851584
1.0,-0.18401495
1.0,-0.11666508
1.0,-0.120381
1.0,-0.107235245
1.0,-0.106661536
1.0,-0.11898761
1.0,-0.11468462
1.0,-0.10755826
1.0,-0.114452295
1.0,-0.11019556
1.0,-0.10498834
1.0,-0.123466045
1.0,-0.12956649
1.0,-0.09742747
1.0,-0.103971
1.0,-0.102750294
1.0,-0.10080249
1.0,-0.12216981
1.0,-0.106646284
1.0,-0.11342542
1.0,-0.11726223
1.0,-0.10167191
1.0,-0.12018196
1.0,-0.10831995
1.0,-0.10894013
1.0,-0.120135
1.0,-0.116756365
1.0,-0.110007584
1.0,-0.11203591
1.0,-0.10383024
1.0,-0.09033647
1.0,0.9482489
1.0,0.6003607
1.0,0.6816987
1.0,0.9296199
1.0,0.8365779
1.0,0.81451494
1.0,0.8675798
1.0,0.8846124
1.0,0.8518582
1.0,0.89395726
1.0,0.8227633
1.0,0.8351714
1.0,0.8517852
1.0,0.8318264
1.0,0.85106313
1.0,0.82209533
1.0,0.7984201
1.0,0.8307166
1.0,0.5417334
1.0,0.30512795
1.0,0.4527143
1.0,0.3958477
1.0,0.40327343
1.0,0.44641715
1.0,0.44320178
1.0,0.44285738
1.0,0.45311588
1.0,0.4273741
1.0,0.46662194
1.0,0.45967215
1.0,0.42809165
1.0,0.43815517
2.0,0.014700128
2.0,0.47866866
2.0,0.4487621
2.0,0.37171304
2.0,0.43151698
2.0,0.4058991
2.0,0.41581768
2.0,0.40794176
2.0,0.4165765
2.0,0.368853
2.0,0.38461745
2.0,0.39365855
2.0,0.40300307
2.0,0.36971402
2.0,0.35724625
2.0,0.3528147
2.0,0.35059527
2.0,0.36084306
2.0,0.35102397
2.0,0.35873497
2.0,0.3447851
2.0,0.36190554
2.0,0.3612576
2.0,0.3694694
2.0,0.40071088
2.0,0.43057883
2.0,0.49470744
2.0,0.56115395
2.0,0.57304376
2.0,0.5800495
2.0,0.61089754
2.0,0.58514816
2.0,0.60464203
2.0,0.6068024
2.0,0.5627811
2.0,0.590728
2.0,0.57153606
2.0,0.57004815
2.0,0.57446367
2.0,0.55146116
2.0,0.56867987
2.0,0.54335374
2.0,0.5426333
2.0,0.542269
2.0,0.52126265
2.0,0.52352273
2.0,0.52533495
2.0,0.51847684
2.0,0.49873474
3.0,0.5183417
3.0,-0.037829522
3.0,0.44295356
3.0,0.40095413
3.0,0.5387911
3.0,0.44944763
3.0,0.4770684
3.0,0.48089397
3.0,0.45060503
3.0,0.479106
3.0,0.46491385
3.0,0.47419232
3.0,0.465141
3.0,0.47488564
3.0,0.4603426
3.0,0.45716557
3.0,0.4712786
3.0,0.44052178
3.0,0.46110252
3.0,0.4394349
3.0,0.47314724
3.0,0.45294923
3.0,0.46089393
3.0,0.3946028
3.0,0.19123228
3.0,0.06437602
3.0,0.050162498
3.0,0.058379807
3.0,0.008400473
3.0,-0.022149704
3.0,-0.02854861
3.0,-0.02888746
3.0,-0.0038450297
3.0,0.0399566
3.0,0.11371784
3.0,0.1733898
3.0,0.17170748
3.0,0.16358423
3.0,0.17291504
3.0,0.16335282
3.0,0.16247097
3.0,0.16233236
3.0,0.15922491
3.0,0.15232983
3.0,0.17126626
3.0,0.20384611
3.0,0.25970194
3.0,0.28428146
3.0,0.35046095
3.0,0.39337975
3.0,0.3784626
3.0,0.38318524
3.0,0.41209766
3.0,0.39295438
3.0,0.40400988
3.0,0.3996671
3.0,0.37476742
3.0,0.3767713
3.0,0.38037518
3.0,0.38149396
3.0,0.38848475
3.0,0.38668564
3.0,0.38700068
3.0,0.38690996
3.0,0.39049995
3.0,0.37438634
3.0,0.3808603
4.0,-0.052051857
4.0,0.15794478
