steerangle,speed,throttle,brake
0.0,2.195237e-06,0.0,100.0
0.0,1.927382e-06,0.0,100.0
0.0,1.7139254e-06,0.0,100.0
0.0,1.5003338e-06,0.0,100.0
0.0,1.2721968e-06,0.0,100.0
0.0,1.0500172e-06,0.0,100.0
0.0,8.5916156e-07,0.0,100.0
0.0,6.828177e-07,0.0,100.0
0.0,5.605329e-07,0.0,100.0
0.0,4.384789e-07,0.0,100.0
0.0,3.325712e-07,0.0,100.0
0.0,3.0254708e-07,0.0,100.0
0.0,2.930861e-07,0.0,100.0
0.0,1.8692202e-07,0.0,100.0
0.0,1.6570537e-07,0.0,100.0
0.0,1.2286381e-07,0.0,100.0
0.0,5.494514e-08,0.0,100.0
0.0,6.453851e-08,0.0,100.0
0.0,5.7402143e-08,0.0,100.0
0.0,1.04268196e-07,0.0,100.0
0.0,1.3974326e-07,0.0,100.0
0.0,2.0810731e-07,0.0,100.0
0.0,1.9086866e-07,0.0,100.0
0.0,1.7737254e-07,0.0,100.0
0.0,2.4542763e-07,0.0,100.0
0.0,3.0119074e-07,0.0,100.0
0.0,2.8976282e-07,0.0,100.0
0.0,2.711704e-07,0.0,100.0
0.0,3.0690046e-07,0.0,100.0
0.0,3.3944448e-07,0.0,100.0
0.0,2.693897e-07,0.0,100.0
0.0,3.1434598e-07,0.0,100.0
0.0,2.713373e-07,0.0,100.0
0.0,2.922876e-07,0.0,100.0
0.0,2.5963078e-07,0.0,100.0
0.0,2.344259e-07,0.0,100.0
0.0,8.1905084e-05,0.0,100.0
0.0,0.00033743912,0.0,100.0
0.0,0.0004997739,0.0,100.0
0.0,0.00059559185,0.0,100.0
0.0,0.0005938227,0.0,100.0
0.0,0.00053124974,0.0,100.0
0.0,0.0004054277,0.0,100.0
0.0,0.0002589163,0.0,100.0
0.0,0.00015153203,0.0,100.0
0.0,0.00012852624,0.0,100.0
0.0,0.00019911389,0.0,100.0
0.0,0.00025307553,0.0,100.0
0.0,0.00028532007,0.0,100.0
0.0,0.00028306028,0.0,100.0
0.0,0.00026714124,0.0,100.0
0.0,0.0002358473,0.0,100.0
0.0,0.000199648,0.0,100.0
0.0,0.00016681703,0.0,100.0
0.0,0.00013389229,0.0,100.0
0.0,0.000108121276,0.0,100.0
0.0,9.4133844e-05,0.0,100.0
0.0,8.546598e-05,0.0,100.0
0.0,8.509676e-05,0.0,100.0
0.0,8.779501e-05,0.0,100.0
0.0,9.1045455e-05,0.0,100.0
0.0,9.1830116e-05,0.0,100.0
0.0,9.1776055e-05,0.0,100.0
0.0,8.963082e-05,0.0,100.0
0.0,8.574092e-05,0.0,100.0
0.0,8.0817445e-05,0.0,100.0
0.0,7.4238036e-05,0.0,100.0
0.0,6.6728244e-05,0.0,100.0
0.0,6.0301787e-05,0.0,100.0
0.0,5.2612595e-05,0.0,100.0
0.0,4.5678433e-05,0.0,100.0
0.0,4.0558727e-05,0.0,100.0
0.0,3.5327183e-05,0.0,100.0
0.0,3.08881e-05,0.0,100.0
0.0,2.7412541e-05,0.0,100.0
0.0,2.395033e-05,0.0,100.0
0.0,2.0869049e-05,0.0,100.0
0.0,1.8370416e-05,0.0,100.0
0.0,1.5521904e-05,0.0,100.0
0.0,1.2761681e-05,0.0,100.0
0.0,1.0495817e-05,0.0,100.0
0.0,8.119519e-06,0.0,100.0
0.0,5.8540227e-06,0.0,100.0
0.0,4.0559116e-06,0.0,100.0
0.0,2.1303636e-06,0.0,100.0
0.0,7.158342e-07,0.0,100.0
0.0,9.593854e-07,0.0,100.0
0.0,2.2116776e-06,0.0,100.0
0.0,3.3286651e-06,0.0,100.0
0.0,4.134584e-06,0.0,100.0
0.0,4.8835527e-06,0.0,100.0
0.0,5.5366345e-06,0.0,100.0
0.0,5.96382e-06,0.0,100.0
0.0,6.246841e-06,0.0,100.0
0.0,6.4199385e-06,0.0,100.0
0.0,6.4406004e-06,0.0,100.0
0.0,4.8343933e-05,0.0,100.0
0.0,0.00030952808,0.0,100.0
0.0,0.00048301107,0.0,100.0
0.0,0.0005935792,0.0,100.0
0.0,0.00060687185,0.0,100.0
0.0,0.00055047823,0.0,100.0
0.0,0.0004317052,0.0,100.0
0.0,0.00028539178,0.0,100.0
0.0,0.00017211979,0.0,100.0
0.0,0.00012255667,0.0,100.0
0.0,0.00018368024,0.0,100.0
0.0,0.00023874886,0.0,100.0
0.0,0.0002691903,0.0,100.0
0.0,0.00027218935,0.0,100.0
0.0,0.00025749582,0.0,100.0
0.0,0.00022551329,0.0,100.0
0.0,0.0001914984,0.0,100.0
0.0,0.00016254152,0.0,100.0
0.0,0.0001319351,0.0,100.0
0.0,0.00010698293,0.0,100.0
0.0,9.379323e-05,0.0,100.0
0.0,8.64278e-05,0.0,100.0
0.0,8.5810745e-05,0.0,100.0
0.0,8.672731e-05,0.0,100.0
0.0,9.0177025e-05,0.0,100.0
0.0,9.273099e-05,0.0,100.0
0.0,9.3636634e-05,0.0,100.0
0.0,9.1824724e-05,0.0,100.0
0.0,8.884297e-05,0.0,100.0
0.0,8.4766674e-05,0.0,100.0
0.0,7.850108e-05,0.0,100.0
0.0,7.0729315e-05,0.0,100.0
0.0,6.392087e-05,0.0,100.0
0.0,5.61808e-05,0.0,100.0
0.0,4.9111008e-05,0.0,100.0
0.0,4.3554162e-05,0.0,100.0
0.0,3.8121118e-05,0.0,100.0
0.0,3.3578075e-05,0.0,100.0
0.0,3.0208328e-05,0.0,100.0
0.0,2.6760787e-05,0.0,100.0
0.0,2.3519451e-05,0.0,100.0
0.0,2.0906353e-05,0.0,100.0
0.0,1.8163944e-05,0.0,100.0
0.0,1.547247e-05,0.0,100.0
0.0,1.3157027e-05,0.0,100.0
0.0,1.059628e-05,0.0,100.0
0.0,8.195166e-06,0.0,100.0
0.0,6.2579047e-06,0.0,100.0
0.0,4.2264496e-06,0.0,100.0
0.0,2.4765836e-06,0.0,100.0
0.0,1.1646603e-06,0.0,100.0
0.0,4.871198e-07,0.0,100.0
0.0,1.7593405e-06,0.0,100.0
0.0,2.8803672e-06,0.0,100.0
0.0,3.957724e-06,0.0,100.0
0.0,4.7385793e-06,0.0,100.0
0.0,5.4686357e-06,0.0,100.0
0.0,6.0309053e-06,0.0,100.0
0.0,6.258275e-06,0.0,100.0
0.0,6.3748394e-06,0.0,100.0
0.0,6.4741835e-06,0.0,100.0
0.0,6.520643e-06,0.0,100.0
0.0,6.4243495e-06,0.0,100.0
0.0,6.3172e-06,0.0,100.0
0.0,6.1111155e-06,0.0,100.0
0.0,5.9868717e-06,0.0,100.0
0.0,5.8743817e-06,0.0,100.0
0.0,5.6704084e-06,0.0,100.0
0.0,5.547037e-06,0.0,100.0
0.0,5.4159495e-06,0.0,100.0
0.0,5.152011e-06,0.0,100.0
0.0,4.9261052e-06,0.0,100.0
0.0,4.630542e-06,0.0,100.0
0.0,4.2771185e-06,0.0,100.0
0.0,4.038733e-06,0.0,100.0
0.0,3.6280508e-06,0.0,100.0
0.0,3.2180947e-06,0.0,100.0
0.0,2.9800638e-06,0.0,100.0
0.0,2.6520752e-06,0.0,100.0
0.0,2.3662885e-06,0.0,100.0
0.0,2.138798e-06,0.0,100.0
0.0,1.8346552e-06,0.0,100.0
0.0,1.6125522e-06,0.0,100.0
0.0,1.4569306e-06,0.0,100.0
0.0,1.2309587e-06,0.0,100.0
0.0,1.0234326e-06,0.0,100.0
0.0,8.419862e-07,0.0,100.0
0.0,6.6004844e-07,0.0,100.0
0.0,5.4328393e-07,0.0,100.0
0.0,4.446178e-07,0.0,100.0
0.0,3.0888555e-07,0.0,100.0
0.0,1.8959088e-07,0.0,100.0
0.0,6.1155866e-08,0.0,100.0
0.0,1.6252513e-07,0.0,100.0
0.0,2.3539937e-07,0.0,100.0
0.0,1.5950346e-07,0.0,100.0
0.0,1.7155426e-07,0.0,100.0
0.0,1.785253e-07,0.0,100.0
0.0,1.6436161e-07,0.0,100.0
0.0,2.3203965e-07,0.0,100.0
0.0,2.7101075e-07,0.0,100.0
0.0,2.0853287e-07,0.0,100.0
0.0,2.0932616e-07,0.0,100.0
0.0,2.2069274e-07,0.0,100.0
0.0,2.4159456e-07,0.0,100.0
0.0,2.3639684e-07,0.0,100.0
0.0,2.7016466e-07,0.0,100.0
0.0,2.4800784e-07,0.0,100.0
0.0,2.9145087e-07,0.0,100.0
0.0,2.840377e-07,0.0,100.0
0.0,3.043547e-07,0.0,100.0
0.0,2.8450026e-07,0.0,100.0
0.0,2.5843843e-07,0.0,100.0
0.0,2.5220172e-07,0.0,100.0
0.0,2.422564e-07,0.0,100.0
0.0,2.0767939e-07,0.0,100.0
0.0,2.0132497e-07,0.0,100.0
0.0,2.1927826e-07,0.0,100.0
0.0,1.789516e-07,0.0,100.0
0.0,1.9646886e-07,0.0,100.0
0.0,2.033008e-07,0.0,100.0
0.0,2.365862e-07,0.0,100.0
0.0,2.2236149e-07,0.0,100.0
0.0,1.612333e-07,0.0,100.0
0.0,1.4175637e-07,0.0,100.0
0.0,1.647749e-07,0.0,100.0
0.0,9.2288204e-08,0.0,100.0
0.0,6.2451704e-08,0.0,100.0
0.0,1.0269532e-07,0.0,100.0
0.0,2.2306568e-07,0.0,100.0
0.0,1.6206333e-07,0.0,100.0
0.0,1.7095196e-07,0.0,100.0
0.0,8.035606e-08,0.0,100.0
0.0,1.990137e-07,0.0,100.0
0.0,1.416086e-07,0.0,100.0
0.0,8.954588e-08,0.0,100.0
0.0,3.0566866e-08,0.0,100.0
0.0,3.616193e-08,0.0,100.0
0.0,7.6685275e-08,0.0,100.0
0.0,9.287092e-08,0.0,100.0
0.0,8.693906e-08,0.0,100.0
0.0,9.5507204e-08,0.0,100.0
0.0,1.0027002e-07,0.0,100.0
0.0,1.0204364e-07,0.0,100.0
0.0,6.20533e-08,0.0,100.0
0.0,3.578891e-08,0.0,100.0
0.0,3.7404842e-08,0.0,100.0
0.0,2.3545464e-08,0.0,100.0
0.0,3.0398088e-08,0.0,100.0
0.0,4.7513275e-08,0.0,100.0
0.0,1.5145896e-07,0.0,100.0
0.0,4.837974e-08,0.0,100.0
0.0,1.15918425e-07,0.0,100.0
0.0,5.50491e-08,0.0,100.0
0.0,1.0767479e-07,0.0,100.0
0.0,4.7394593e-08,0.0,100.0
0.0,7.551974e-08,0.0,100.0
0.0,5.0882374e-08,0.0,100.0
0.0,4.730078e-08,0.0,100.0
0.0,1.3546416e-07,0.0,100.0
0.0,5.7509116e-08,0.0,100.0
0.0,8.6434994e-08,0.0,100.0
0.0,4.8315197e-08,0.0,100.0
0.0,1.03900035e-07,0.0,100.0
0.0,7.709582e-08,0.0,100.0
0.0,3.2256235e-08,0.0,100.0
0.0,6.2098955e-08,0.0,100.0
0.0,2.3361812e-08,0.0,100.0
0.0,3.435058e-08,0.0,100.0
0.0,9.849682e-08,0.0,100.0
0.0,2.4902887e-08,0.0,100.0
0.0,1.1451105e-07,0.0,100.0
0.0,2.007082e-08,0.0,100.0
0.0,6.964373e-08,0.0,100.0
0.0,8.875406e-09,0.0,100.0
0.0,3.6365957e-08,0.0,100.0
0.0,2.7725521e-08,0.0,100.0
0.0,1.4188416e-07,0.0,100.0
0.0,1.0589443e-07,0.0,100.0
0.0,3.9614747e-08,0.0,100.0
0.0,4.2797343e-08,0.0,100.0
0.0,4.1360988e-08,0.0,100.0
0.0,3.8974534e-08,0.0,100.0
0.0,4.5225814e-08,0.0,100.0
0.0,6.720583e-08,0.0,100.0
0.0,9.037103e-08,0.0,100.0
0.0,9.087128e-08,0.0,100.0
0.0,9.097451e-08,0.0,100.0
0.0,3.2655688e-08,0.0,100.0
0.0,7.9367624e-08,0.0,100.0
0.0,3.637966e-08,0.0,100.0
0.0,5.5645756e-08,0.0,100.0
0.0,9.65708e-08,0.0,100.0
0.0,9.81776e-08,0.0,100.0
0.0,8.021165e-08,0.0,100.0
0.0,4.186825e-08,0.0,100.0
0.0,8.853628e-08,0.0,100.0
0.0,7.8746815e-08,0.0,100.0
0.0,4.0106702e-08,0.0,100.0
0.0,8.632082e-08,0.0,100.0
0.0,1.351349e-07,0.0,100.0
0.0,1.107132e-07,0.0,100.0
0.0,7.161706e-08,0.0,100.0
0.0,1.12996744e-07,0.0,100.0
0.0,0.03185632,0.0,100.0
0.0,0.26718065,0.0,100.0
0.0,0.42442894,0.0,100.0
0.0,0.6394348,0.0,100.0
0.0,0.81261796,0.0,100.0
0.0,0.95960057,0.0,100.0
0.0,1.0566474,0.0,100.0
0.0,0.988369,0.0,100.0
0.0,0.8828951,0.0,100.0
0.0,0.6659562,0.0,100.0
0.0,0.35293975,0.0,100.0
0.0,0.15614581,0.0,100.0
0.0,0.36620077,0.0,100.0
0.0,0.5603712,0.0,100.0
0.0,0.64399546,0.0,100.0
0.0,0.6338884,0.0,100.0
0.0,0.55009043,0.0,100.0
0.0,0.45445904,0.0,100.0
0.0,0.32471973,0.0,100.0
0.0,0.19180442,0.0,100.0
0.0,0.108765244,0.0,100.0
0.0,0.1523192,0.0,100.0
0.0,0.26565912,0.0,100.0
0.0,0.3541343,0.0,100.0
0.0,0.38019007,0.0,100.0
0.0,0.33572826,0.0,100.0
0.0,0.25876042,0.0,100.0
0.0,0.15029894,0.0,100.0
0.0,0.11126754,0.0,100.0
0.0,0.1455667,0.0,100.0
0.0,0.16933143,0.0,100.0
0.0,0.16414596,0.0,100.0
0.0,0.13809615,0.0,100.0
0.0,0.087251365,0.0,100.0
0.0,0.026889639,0.0,100.0
0.0,0.029267713,0.0,100.0
0.0,0.043583944,0.0,100.0
0.0,0.038025077,0.0,100.0
0.0,0.024765044,0.0,100.0
0.0,0.009255144,0.0,100.0
0.0,0.00682918,0.0,100.0
0.0,0.0015442636,0.0,100.0
0.0,0.0014980764,0.0,100.0
0.0,0.0014906598,0.0,100.0
0.0,0.0014811171,0.0,100.0
0.0,0.0014712766,0.0,100.0
0.0,0.0014574996,0.0,100.0
0.0,0.0014466977,0.0,100.0
0.0,0.0014311294,0.0,100.0
0.0,0.0014213758,0.0,100.0
0.0,0.0014112104,0.0,100.0
0.0,0.0013984266,0.0,100.0
0.0,0.0013854029,0.0,100.0
0.0,0.0013760016,0.0,100.0
0.0,0.0013680153,0.0,100.0
0.0,0.0013566235,0.0,100.0
0.0,0.0013464974,0.0,100.0
0.0,0.0013345376,0.0,100.0
0.0,0.001326196,0.0,100.0
0.0,0.0013184423,0.0,100.0
0.0,0.0013068919,0.0,100.0
0.0,0.0012960079,0.0,100.0
0.0,0.0012883748,0.0,100.0
0.0,0.0012824795,0.0,100.0
0.0,0.001272882,0.0,100.0
0.0,0.0012652556,0.0,100.0
0.0,0.0012531378,0.0,100.0
0.0,0.0012494958,0.0,100.0
0.0,0.0012419105,0.0,100.0
0.0,0.001232027,0.0,100.0
0.0,0.0012227586,0.0,100.0
0.0,0.0012163887,0.0,100.0
0.0,0.0012137662,0.0,100.0
0.0,0.0012042662,0.0,100.0
0.0,0.0011979111,0.0,100.0
0.0,0.0011877621,0.0,100.0
0.0,0.0011852868,0.0,100.0
0.0,0.0011792025,0.0,100.0
0.0,0.0011708663,0.0,100.0
0.0,0.0011625048,0.0,100.0
0.0,0.0011575437,0.0,100.0
0.0,0.0011565103,0.0,100.0
0.0,0.0011486914,0.0,100.0
0.0,0.0011437852,0.0,100.0
0.0,0.0011344486,0.0,100.0
0.0,0.0011340482,0.0,100.0
0.0,0.001128244,0.0,100.0
0.0,0.0011224216,0.0,100.0
0.0,0.001114545,0.0,100.0
0.0,0.0011106833,0.0,100.0
0.0,0.0011104803,0.0,100.0
0.0,0.0011045496,0.0,100.0
0.0,0.0011001845,0.0,100.0
0.0,0.0010919832,0.0,100.0
0.0,0.0010919729,0.0,100.0
0.0,0.0010878879,0.0,100.0
0.0,0.0010824049,0.0,100.0
0.0,0.0010761936,0.0,100.0
0.0,0.0010724573,0.0,100.0
0.0,0.0010732609,0.0,100.0
0.0,0.0010688925,0.0,100.0
0.0,0.001064697,0.0,100.0
0.0,0.0010575751,0.0,100.0
0.0,0.0010581597,0.0,100.0
0.0,0.0010560241,0.0,100.0
0.0,0.0010509527,0.0,100.0
0.0,0.0010450712,0.0,100.0
0.0,0.0010419375,0.0,100.0
0.0,0.0010447153,0.0,100.0
0.0,0.0010395029,0.0,100.0
0.0,0.0010363547,0.0,100.0
0.0,0.0010298542,0.0,100.0
0.0,0.0010322252,0.0,100.0
0.0,0.0010303919,0.0,100.0
0.0,0.0010259941,0.0,100.0
0.0,0.0010199215,0.0,100.0
0.0,0.0010175415,0.0,100.0
0.0,0.0010216271,0.0,100.0
0.0,0.0010162639,0.0,100.0
0.0,0.0010134223,0.0,100.0
0.0,0.00100826,0.0,100.0
0.0,0.0010114918,0.0,100.0
0.0,0.001009877,0.0,100.0
0.0,0.0010057634,0.0,100.0
0.0,0.0010000379,0.0,100.0
0.0,0.000999421,0.0,100.0
0.0,0.0010026788,0.0,100.0
0.0,0.000998273,0.0,100.0
0.0,0.0009961703,0.0,100.0
0.0,0.000991217,0.0,100.0
0.0,0.0009949586,0.0,100.0
0.0,0.0009937943,0.0,100.0
0.0,0.0009900408,0.0,100.0
0.0,0.000985058,0.0,100.0
0.0,0.0009845176,0.0,100.0
0.0,0.0009884698,0.0,100.0
0.0,0.0009826405,0.0,100.0
0.0,0.000981911,0.0,100.0
0.0,0.0009776214,0.0,100.0
0.0,0.0009823457,0.0,100.0
0.0,0.0009810709,0.0,100.0
0.0,0.0009776768,0.0,100.0
0.0,0.0009733479,0.0,100.0
0.0,0.00097164314,0.0,100.0
0.0,0.0009765857,0.0,100.0
0.0,0.00097225205,0.0,100.0
0.0,0.000971521,0.0,100.0
0.0,0.00096695544,0.0,100.0
0.0,0.00097244245,0.0,100.0
0.0,0.00097170053,0.0,100.0
0.0,0.0009678283,0.0,100.0
0.0,0.0009639904,0.0,100.0
0.0,0.0009633987,0.0,100.0
0.0,0.000967436,0.0,100.0
0.0,0.00096356426,0.0,100.0
0.0,0.0009629022,0.0,100.0
0.0,0.0009590449,0.0,100.0
0.0,0.00096397096,0.0,100.0
0.0,0.00096393505,0.0,100.0
0.0,0.00096068816,0.0,100.0
0.0,0.00095649296,0.0,100.0
0.0,0.0009554212,0.0,100.0
0.0,0.00095990614,0.0,100.0
0.0,0.00095708546,0.0,100.0
0.0,0.0009562105,0.0,100.0
0.0,0.0009528889,0.0,100.0
0.0,0.0009582334,0.0,100.0
0.0,0.0009577783,0.0,100.0
0.0,0.00095480605,0.0,100.0
0.0,0.0009507271,0.0,100.0
0.0,0.00094962586,0.0,100.0
0.0,0.0009550604,0.0,100.0
0.0,0.00095181644,0.0,100.0
0.0,0.0009515633,0.0,100.0
0.0,0.00094782066,0.0,100.0
0.0,0.00095374935,0.0,100.0
0.0,0.0009533133,0.0,100.0
0.0,0.0009501334,0.0,100.0
0.0,0.00094596745,0.0,100.0
0.0,0.0009454248,0.0,100.0
0.0,0.0009507699,0.0,100.0
0.0,0.0009474142,0.0,100.0
0.0,0.0009475103,0.0,100.0
0.0,0.0009439153,0.0,100.0
0.0,0.0009499204,0.0,100.0
0.0,0.0009499117,0.0,100.0
0.0,0.0009469855,0.0,100.0
-8.955,0.0009680455,0.0,0.0
-8.955,0.005156011,0.0,0.0
-8.955,0.0017652218,0.0,0.0
-8.955,0.0013483006,0.0,0.0
-8.955,0.0009931928,0.0,0.0
-8.955,0.0011341041,0.0,0.0
-8.955,0.0010277639,0.0,0.0
-8.955,0.0010802408,0.0,0.0
-8.955,0.0010481856,0.0,0.0
-8.955,0.0010636991,0.0,0.0
-8.955,0.0010508879,0.0,0.0
-8.955,0.0010639506,0.0,0.0
-8.955,0.0010559367,0.0,0.0
-8.955,0.0010583629,0.0,0.0
-8.955,0.0010525779,0.0,0.0
-8.955,0.0010598879,0.0,0.0
-8.955,0.0010593248,0.0,0.0
-8.955,0.001056502,0.0,0.0
-8.955,0.0010521492,0.0,0.0
-8.955,0.0010517016,0.0,0.0
-8.955,0.0010592915,0.0,0.0
-8.955,0.0010555433,0.0,0.0
-8.955,0.0010558233,0.0,0.0
-8.955,0.0010511806,0.0,0.0
-8.955,0.0010584187,0.0,0.0
-8.955,0.0010582746,0.0,0.0
