gear,g_lon
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,-0.03534761
1.0,-0.029801974
1.0,0.03663068
1.0,0.26581624
1.0,0.57213414
1.0,0.7852156
1.0,0.83163446
1.0,0.84505975
1.0,0.8348483
1.0,0.8340492
1.0,0.8309849
1.0,0.8229909
1.0,0.818077
1.0,0.8143708
1.0,0.8055297
1.0,0.7986227
1.0,0.7887103
1.0,0.78078556
1.0,0.7689087
1.0,0.7604316
1.0,0.7512424
1.0,0.7618036
1.0,0.7532245
1.0,0.74867916
1.0,0.77027434
1.0,0.7766417
1.0,0.77806896
1.0,0.77154154
1.0,0.7362109
1.0,0.7623691
1.0,0.7346903
1.0,0.735989
1.0,0.7758982
1.0,0.7351612
1.0,0.76208067
1.0,0.9081405
1.0,0.85891825
1.0,0.77056056
1.0,0.64450204
1.0,0.8494891
1.0,0.8144269
1.0,0.7885738
1.0,0.8048208
1.0,0.7930803
1.0,0.8693861
1.0,0.87406623
1.0,0.8351477
1.0,0.785614
1.0,0.8203057
1.0,0.88073504
1.0,0.88646525
1.0,0.86731106
1.0,0.8353994
1.0,0.8204254
1.0,0.80569035
1.0,0.78626055
1.0,0.7702573
1.0,0.75595284
1.0,0.7570272
1.0,0.7569707
1.0,0.7644221
1.0,0.769961
1.0,0.7667434
1.0,0.77558726
1.0,0.7783628
1.0,0.77591085
1.0,0.77534884
1.0,0.7124277
1.0,0.42701232
1.0,-0.27424818
1.0,-0.7954091
1.0,-1.06312
1.0,-1.3531883
1.0,-1.330465
1.0,-1.1758798
1.0,-1.0949802
1.0,-1.1077971
1.0,-1.2802796
1.0,-1.2692764
1.0,-1.284979
1.0,-1.2192737
1.0,-1.1088519
1.0,-0.882427
1.0,-0.5820183
1.0,-0.38826928
1.0,-0.31416807
1.0,-0.2736258
1.0,-0.26853988
1.0,-0.2323459
1.0,-0.21289924
1.0,-0.2134971
1.0,-0.22644255
1.0,-0.24659587
1.0,-0.24477026
1.0,-0.23420438
1.0,-0.22800711
1.0,-0.26022586
1.0,-0.32930616
1.0,-0.3488823
1.0,-0.31501082
1.0,-0.25093436
1.0,-0.18035752
1.0,-0.1354184
1.0,-0.0977944
1.0,-0.09505126
1.0,-0.09307904
1.0,-0.090326995
1.0,-0.08929363
1.0,-0.08676163
1.0,-0.085149676
1.0,-0.08408817
1.0,-0.081193216
1.0,-0.07994024
1.0,-0.16881321
1.0,-0.2561893
1.0,-0.33532083
1.0,-0.3538007
1.0,-0.3028952
1.0,-0.2036145
1.0,-0.27159855
1.0,-0.41463262
1.0,-0.4703637
1.0,-0.43479908
1.0,-0.31106144
1.0,-0.08290354
1.0,0.08389351
1.0,0.13984387
1.0,0.12762769
1.0,0.14284784
1.0,0.16880675
1.0,0.15289496
1.0,0.132958
1.0,0.11516819
1.0,0.099007726
1.0,0.08609138
1.0,0.07398267
1.0,0.064221844
1.0,0.07681425
1.0,0.094997816
1.0,0.09878054
1.0,0.0932314
1.0,0.07973199
1.0,0.047981128
1.0,0.00901922
1.0,-0.0045195627
1.0,-0.007786497
1.0,-0.008120332
1.0,-0.006009835
1.0,-0.0047836634
1.0,0.01773461
1.0,0.11539086
1.0,0.34032366
1.0,0.21431917
1.0,-0.036346957
1.0,-0.040552914
1.0,-0.039524622
1.0,-0.039600752
1.0,-0.041035283
1.0,-0.039083086
1.0,-0.04048703
1.0,-0.038926963
1.0,-0.038874164
1.0,-0.036914255
1.0,0.30099553
1.0,0.9026862
1.0,0.79100615
1.0,0.85743994
1.0,0.80931205
1.0,0.8086514
1.0,0.8213997
1.0,0.8344649
1.0,0.8311582
1.0,0.8424755
1.0,0.8144089
1.0,0.8055445
1.0,0.79523075
1.0,0.7885438
1.0,0.77547795
1.0,0.77459407
1.0,0.7593227
1.0,0.7430843
1.0,0.7383452
1.0,0.72839224
1.0,0.72272325
1.0,0.7254899
1.0,0.7396586
1.0,0.73827296
1.0,0.64190674
1.0,0.47899508
1.0,0.32059824
1.0,-0.17095259
1.0,-0.71232903
1.0,-0.95823693
1.0,-1.1685016
1.0,-1.2840673
1.0,-1.2860659
1.0,-1.2468009
1.0,-1.2080894
1.0,-1.1771019
1.0,-1.1514493
1.0,-1.1211404
1.0,-1.0894653
1.0,-1.0586487
1.0,-1.0124742
1.0,-0.9653827
1.0,-0.9101071
1.0,-0.86930436
1.0,-0.82518446
1.0,-0.7630069
1.0,-0.65511227
1.0,-0.4626377
1.0,-0.33429927
1.0,-0.17951474
1.0,-0.048139323
1.0,0.06225094
1.0,0.16143194
1.0,0.1864049
1.0,0.217498
1.0,0.2799014
1.0,0.37566715
1.0,0.47779617
1.0,0.6398571
1.0,0.7052715
1.0,0.69241565
1.0,0.79805845
1.0,0.7680857
1.0,0.7966701
1.0,0.82586396
1.0,0.80685294
1.0,0.83464307
1.0,0.8159796
1.0,0.8054349
1.0,0.7980373
1.0,0.7891201
1.0,0.7808448
1.0,0.76953876
1.0,0.7576979
1.0,0.7471779
1.0,0.74072486
1.0,0.7353982
1.0,0.72146213
1.0,0.72627515
1.0,0.7387695
1.0,0.7389898
1.0,0.7498059
1.0,0.75905675
1.0,0.7641075
1.0,0.76291955
1.0,0.7637005
1.0,0.7699886
1.0,0.7697343
1.0,0.7621781
1.0,0.76308495
1.0,0.76040936
1.0,0.7463318
1.0,0.7395774
1.0,0.7435712
1.0,0.72707087
1.0,0.7238829
1.0,0.74376976
1.0,0.72947514
1.0,0.72837245
1.0,0.72151697
1.0,0.7059593
1.0,0.7112621
1.0,0.69809276
1.0,0.69955856
1.0,0.6159675
1.0,0.53010285
1.0,0.45513028
1.0,0.31053114
1.0,-0.13101141
1.0,-0.54588985
1.0,-0.778499
1.0,-0.9917152
1.0,-1.013328
1.0,-1.0614102
1.0,-1.1301504
1.0,-1.123043
1.0,-1.1585962
1.0,-1.0907904
1.0,-1.0708812
1.0,-1.0678331
1.0,-1.0329846
1.0,-1.0325924
1.0,-1.0305449
1.0,-1.0039935
1.0,-1.0060395
1.0,-0.983348
1.0,-0.97233015
1.0,-0.95238835
1.0,-0.9240762
1.0,-0.9473051
1.0,-0.9094186
1.0,-0.9210881
1.0,-0.91014117
1.0,-0.8530996
1.0,-0.79808885
1.0,-0.68506473
1.0,-0.5630992
1.0,-0.49045104
1.0,-0.48493037
1.0,-0.4703947
1.0,-0.34096065
1.0,-0.11944766
1.0,0.048429497
1.0,0.09965224
1.0,0.18285696
1.0,0.30604446
1.0,0.43458626
1.0,0.5775939
1.0,0.67697203
1.0,0.744322
1.0,0.7653852
1.0,0.77955216
1.0,0.7913002
1.0,0.7809163
1.0,0.7842311
1.0,0.78223145
1.0,0.7832972
1.0,0.802536
1.0,0.7990849
1.0,0.80899537
1.0,0.8148688
1.0,0.8182443
1.0,0.8177064
1.0,0.8199975
1.0,0.81471145
1.0,0.81406355
1.0,0.81457615
1.0,0.8003117
1.0,0.78346735
1.0,0.7671903
1.0,0.7867657
1.0,0.77495617
1.0,0.75549906
1.0,0.77785695
1.0,0.77500695
1.0,0.7500272
1.0,0.7065346
1.0,0.5872053
1.0,0.38053286
1.0,0.09633147
1.0,-0.48775226
1.0,-0.74424785
1.0,-0.85374904
1.0,-0.9864501
1.0,-1.0202283
1.0,-0.99939156
1.0,-0.99796736
1.0,-1.0034374
1.0,-1.0011045
1.0,-1.0167696
1.0,-1.011988
1.0,-1.0324128
1.0,-1.0295554
1.0,-1.015477
1.0,-1.0153407
1.0,-1.0048816
1.0,-0.9894282
1.0,-1.0079314
1.0,-0.9984682
1.0,-0.9942789
1.0,-1.0107626
1.0,-0.99613637
1.0,-0.9782858
1.0,-0.9809922
1.0,-0.9752935
1.0,-0.9606682
1.0,-0.9346646
1.0,-0.9337111
1.0,-0.9351215
1.0,-0.93038595
1.0,-0.93768924
1.0,-0.9565414
1.0,-0.96435905
1.0,-0.9733926
1.0,-0.95189315
1.0,-0.85644233
1.0,-0.7241266
1.0,-0.48272973
1.0,-0.096115716
1.0,0.1633457
1.0,0.34006888
1.0,0.4746849
1.0,0.5786653
1.0,0.6665348
1.0,0.74616635
1.0,0.76085514
1.0,0.82009774
1.0,0.8471611
1.0,0.83953637
1.0,0.8783289
1.0,0.86397
1.0,0.877585
1.0,0.8912711
1.0,0.86582893
1.0,0.8559879
1.0,0.8464517
1.0,0.831333
1.0,0.8247223
1.0,0.8134351
1.0,0.7985053
1.0,0.7872579
1.0,0.7777556
1.0,0.7673487
1.0,0.76003003
1.0,0.7691027
1.0,0.78007317
1.0,0.7811261
1.0,0.78604984
1.0,0.79784244
1.0,0.7992407
1.0,0.80101866
1.0,0.80199206
1.0,0.7980408
1.0,0.79166
1.0,0.7996058
1.0,0.7955576
1.0,0.78933275
1.0,0.768274
1.0,0.7570156
1.0,0.77186126
1.0,0.7547667
1.0,0.76856107
1.0,0.75305223
1.0,0.73837745
1.0,0.73857003
1.0,0.7448324
1.0,0.72138035
1.0,0.7234358
1.0,0.68601906
1.0,0.5292412
1.0,0.35833466
1.0,-0.052775726
1.0,-0.67544556
1.0,-0.8969285
1.0,-1.0163064
1.0,-1.082343
1.0,-1.1395142
1.0,-1.0813783
1.0,-1.0413601
1.0,-1.0831261
1.0,-1.0484533
1.0,-1.113859
1.0,-1.020915
1.0,-1.0331771
1.0,-0.98967224
1.0,-0.9924836
1.0,-1.0463717
1.0,-1.0099783
1.0,-1.0177493
1.0,-1.0047294
1.0,-0.98765963
1.0,-1.0026807
1.0,-0.95912415
1.0,-0.8857274
1.0,-0.7728388
1.0,-0.73657554
1.0,-0.70778596
1.0,-0.74315274
1.0,-0.76015985
1.0,-0.7547624
1.0,-0.7540856
1.0,-0.71996874
1.0,-0.5743736
1.0,-0.37312236
1.0,-0.06030537
1.0,0.09441001
1.0,0.21654685
1.0,0.34225288
1.0,0.38572308
1.0,0.44521144
1.0,0.49503985
1.0,0.55333596
1.0,0.61773527
1.0,0.6809903
1.0,0.7461246
1.0,0.770156
1.0,0.7757207
1.0,0.79015845
1.0,0.7815599
1.0,0.78500205
1.0,0.7802711
1.0,0.80132324
1.0,0.80826753
1.0,0.8117564
1.0,0.8244732
1.0,0.8211467
1.0,0.8311011
1.0,0.8311234
1.0,0.8318054
1.0,0.829401
1.0,0.8226074
1.0,0.8121238
1.0,0.804452
1.0,0.8025633
1.0,0.78350866
1.0,0.78208756
1.0,0.8030742
1.0,0.7940699
1.0,0.7594759
1.0,0.7499799
1.0,0.6783152
1.0,0.5521943
1.0,0.4299877
1.0,0.049955137
1.0,-0.4125301
1.0,-0.8150826
1.0,-1.0860027
1.0,-1.2419343
1.0,-1.3330373
1.0,-1.3677124
1.0,-1.4106108
1.0,-1.4462817
1.0,-1.3962473
1.0,-1.5260391
1.0,-1.4324392
1.0,-1.2770786
1.0,-1.4027907
1.0,-1.3906568
1.0,-1.4267912
1.0,-1.388744
1.0,-1.294235
1.0,-1.3378432
1.0,-1.2318939
1.0,-1.128018
1.0,-1.1019671
1.0,-1.0819913
1.0,-1.0462321
1.0,-0.9980029
1.0,-0.9407968
1.0,-0.86998177
1.0,-0.7571362
1.0,-0.5786172
1.0,-0.38839006
1.0,-0.13990088
1.0,0.005564732
1.0,0.10803638
1.0,0.20253763
1.0,0.27357832
1.0,0.2911834
1.0,0.31414738
1.0,0.32574338
1.0,0.32010528
1.0,0.32554346
1.0,0.34100738
1.0,0.35545713
1.0,0.37174487
1.0,0.3763449
1.0,0.38252044
1.0,0.39874366
1.0,0.40659007
1.0,0.41574052
1.0,0.43700013
1.0,0.47480902
1.0,0.5366632
1.0,0.6105106
1.0,0.6776202
1.0,0.7468648
1.0,0.75464606
1.0,0.7646963
1.0,0.77094734
1.0,0.7753596
1.0,0.7681476
1.0,0.7595254
1.0,0.7510638
1.0,0.75132936
1.0,0.7417887
1.0,0.73868936
1.0,0.73904234
1.0,0.75171757
1.0,0.75985044
1.0,0.7641868
1.0,0.76617795
1.0,0.76950777
1.0,0.7772398
1.0,0.7724548
1.0,0.7767526
1.0,0.77077705
1.0,0.7676588
1.0,0.7574114
1.0,0.7561362
1.0,0.74836665
1.0,0.7310325
1.0,0.7323154
1.0,0.72860056
1.0,0.72116613
1.0,0.6005092
1.0,0.4228764
1.0,-0.10129473
1.0,-0.36575708
1.0,-0.6109387
1.0,-0.80991197
1.0,-0.9315955
1.0,-1.0424906
1.0,-1.0837895
1.0,-1.1128597
1.0,-1.1238207
1.0,-1.0961027
1.0,-1.1101896
1.0,-1.1123745
1.0,-1.0969443
1.0,-1.1211964
1.0,-1.1127012
1.0,-1.1055744
1.0,-1.0896068
1.0,-1.0471128
1.0,-0.99333084
1.0,-0.81934464
1.0,-0.5301812
1.0,-0.22164322
1.0,-0.042315807
1.0,0.08861086
1.0,0.17334248
1.0,0.25956157
1.0,0.2963039
1.0,0.3163532
1.0,0.3484438
1.0,0.38808656
1.0,0.42625245
1.0,0.4620332
1.0,0.4953191
1.0,0.5338744
1.0,0.5592074
1.0,0.5957077
1.0,0.6438408
1.0,0.6884645
1.0,0.6861816
1.0,0.71579134
1.0,0.71955127
1.0,0.72170913
1.0,0.7320684
1.0,0.75056845
1.0,0.7476199
1.0,0.7512556
1.0,0.7260515
1.0,0.73623025
1.0,0.7371781
1.0,0.6949683
1.0,0.5829957
1.0,0.2017693
1.0,-0.30426776
1.0,-0.5676144
1.0,-0.7625895
1.0,-0.904895
1.0,-0.95460147
1.0,-1.0003451
1.0,-1.0204986
1.0,-1.0640528
1.0,-1.065803
1.0,-1.0673789
1.0,-1.0718013
1.0,-1.0129694
1.0,-0.9859723
1.0,-0.9586792
1.0,-0.9300807
1.0,-0.9013625
1.0,-0.89775735
1.0,-0.8634092
1.0,-0.889711
1.0,-0.88119954
1.0,-0.83556765
1.0,-0.82429934
1.0,-0.7491038
1.0,-0.5942284
1.0,-0.49995553
1.0,-0.41631046
1.0,-0.2091311
1.0,0.009928586
1.0,0.18858442
1.0,0.32142106
1.0,0.44559476
1.0,0.5466463
1.0,0.6386273
1.0,0.71882504
1.0,0.7296656
1.0,0.7514067
1.0,0.7581594
1.0,0.7503704
1.0,0.753736
1.0,0.7514881
1.0,0.74625504
1.0,0.74025565
1.0,0.7238659
1.0,0.71504766
1.0,0.7139883
1.0,0.70713705
1.0,0.70931965
1.0,0.71544
1.0,0.7225636
1.0,0.7283259
1.0,0.7292305
1.0,0.733021
1.0,0.7324216
1.0,0.73460585
1.0,0.7378859
1.0,0.7108546
1.0,0.71467024
1.0,0.7245327
1.0,0.7285677
1.0,0.6915267
1.0,0.6862883
1.0,0.63135695
1.0,0.5697366
1.0,0.47029966
1.0,0.33858857
1.0,-0.046260532
1.0,-0.32479987
1.0,-0.54949135
1.0,-0.82426167
1.0,-0.94269115
1.0,-1.1363932
1.0,-1.1372353
1.0,-1.1830552
1.0,-1.1832435
1.0,-1.1067691
1.0,-1.0949955
1.0,-1.1090244
1.0,-1.1212722
1.0,-1.0908552
1.0,-1.0903537
1.0,-1.0694678
1.0,-1.0752367
1.0,-1.0342771
1.0,-0.9934516
1.0,-0.9541327
1.0,-0.931081
1.0,-0.9093081
1.0,-0.8438821
1.0,-0.7517401
1.0,-0.65674615
1.0,-0.55076176
1.0,-0.35092214
1.0,-0.1535068
1.0,-0.023269065
1.0,0.060589183
1.0,0.16464157
1.0,0.2648866
1.0,0.33115608
1.0,0.4006226
1.0,0.46663854
1.0,0.5393779
1.0,0.6086086
1.0,0.66499496
1.0,0.70803475
1.0,0.7018516
1.0,0.7294871
1.0,0.72798735
1.0,0.7169852
1.0,0.72218233
1.0,0.71361774
1.0,0.7039498
1.0,0.6801943
1.0,0.6609642
1.0,0.65965277
1.0,0.68092144
1.0,0.69921607
1.0,0.7004897
1.0,0.7114933
1.0,0.7074086
1.0,0.7259019
1.0,0.73102874
1.0,0.7207186
1.0,0.7234545
1.0,0.72407615
1.0,0.72258765
1.0,0.71760005
1.0,0.7124562
1.0,0.70597625
1.0,0.6949842
1.0,0.68012047
1.0,0.69392437
1.0,0.70780915
1.0,0.68504983
1.0,0.62747145
1.0,0.6119685
1.0,0.49933267
1.0,0.3749413
1.0,-0.017242668
1.0,-0.7100162
1.0,-0.99650174
1.0,-1.215904
1.0,-1.3790592
1.0,-1.3622638
1.0,-1.3152305
1.0,-1.2915299
1.0,-1.2741321
1.0,-1.2445472
1.0,-1.2292749
1.0,-1.1792884
1.0,-1.0743937
1.0,-1.155719
1.0,-1.0735512
1.0,-1.1193279
1.0,-1.1064795
1.0,-0.99660367
1.0,-1.0283767
1.0,-0.9932785
1.0,-0.9591918
1.0,-0.83500385
1.0,-0.54058677
1.0,-0.22134511
1.0,-0.04808666
1.0,0.08358138
1.0,0.17468692
1.0,0.2525787
1.0,0.29151002
1.0,0.33627555
1.0,0.37920642
1.0,0.44383368
1.0,0.51252866
1.0,0.5813429
1.0,0.6570957
1.0,0.7066927
1.0,0.7053869
1.0,0.7172031
1.0,0.71657324
1.0,0.7164703
1.0,0.71327716
1.0,0.71061355
1.0,0.7066907
1.0,0.7218509
1.0,0.7293059
1.0,0.74112797
1.0,0.7457338
1.0,0.739307
1.0,0.7518328
1.0,0.74505997
1.0,0.7506675
1.0,0.7556514
1.0,0.75158346
1.0,0.7489458
1.0,0.7446132
1.0,0.74333924
1.0,0.66657674
1.0,0.69552755
1.0,0.78263193
1.0,0.70823705
1.0,0.6902833
1.0,0.72293043
1.0,0.6341548
1.0,0.545125
1.0,0.42931047
1.0,-0.05482729
1.0,-0.6298339
1.0,-0.94239926
1.0,-1.1533709
1.0,-1.2324036
1.0,-1.29662
1.0,-1.3620937
1.0,-1.3666329
1.0,-1.3525709
1.0,-1.3385307
1.0,-1.3399392
1.0,-1.4214268
1.0,-1.3537219
1.0,-1.3518432
1.0,-1.3264678
1.0,-1.307826
1.0,-1.3020737
1.0,-1.1648785
1.0,-0.9878904
1.0,-0.68405735
1.0,-0.4052584
1.0,-0.14571969
1.0,0.0011409369
1.0,0.15767194
1.0,0.20540255
1.0,0.23233469
1.0,0.2787787
1.0,0.32184607
1.0,0.35027003
1.0,0.371151
1.0,0.39476454
1.0,0.42963916
1.0,0.46521363
1.0,0.50979966
1.0,0.54964346
1.0,0.5820427
1.0,0.614333
1.0,0.64348996
1.0,0.6693537
1.0,0.6884578
1.0,0.6965341
1.0,0.71735114
1.0,0.7230813
1.0,0.7320085
1.0,0.7440146
1.0,0.7465602
1.0,0.757317
1.0,0.7604297
1.0,0.74764067
1.0,0.76379144
1.0,0.75893295
1.0,0.74479204
1.0,0.7480586
1.0,0.736854
1.0,0.71752334
1.0,0.71653444
1.0,0.7221206
1.0,0.69597596
1.0,0.712004
1.0,0.6684113
1.0,0.49343216
1.0,0.09141901
1.0,-0.6110896
1.0,-0.97002524
1.0,-1.225916
1.0,-1.3726234
1.0,-1.3816363
1.0,-1.5849674
1.0,-1.5089289
1.0,-1.0944004
1.0,-1.6420056
1.0,-1.4358526
1.0,-1.387109
1.0,-1.3331872
1.0,-1.0127233
1.0,-0.43314317
1.0,-0.4664103
