brake_temp_lf,brake_temp_rf,brake_temp_lr,brake_temp_rr,tyre_press_lf,tyre_press_rf,tyre_press_lr,tyre_press_rr,tyre_tair_lf,tyre_tair_rf,tyre_tair_lr,tyre_tair_rr
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,70.0,70.0,70.0,70.0
24.321226,24.321226,24.336838,24.336838,24.9,25.300001,24.5,24.6,69.99999,69.99999,69.99999,69.99999
24.321226,24.321226,24.339376,24.339376,24.899994,25.299995,24.499992,24.599995,69.99993,69.99993,69.99993,69.99993
24.321226,24.321226,24.339853,24.34065,24.899988,25.29999,24.499989,24.599989,69.99988,69.99988,69.99988,69.99988
24.321226,24.321226,24.347115,24.347866,24.899984,25.299986,24.499985,24.599985,69.99983,69.99983,69.99983,69.99983
24.321226,24.321226,24.40495,24.404099,24.89998,25.29998,24.49998,24.59998,69.999794,69.99979,69.99979,69.99978
24.321226,24.321226,24.358698,24.35785,24.899975,25.299976,24.499975,24.599976,69.99975,69.99975,69.99974,69.99973
24.321226,24.321226,24.359913,24.358545,24.899973,25.299973,24.499971,24.59997,69.99971,69.9997,69.9997,69.99969
24.321226,24.321226,24.45219,24.447836,24.89997,25.299969,24.499968,24.599966,69.99967,69.99966,69.99966,69.99964
24.321226,24.321226,24.372059,24.368752,24.899965,25.299965,24.499962,24.599962,69.99963,69.99962,69.99961,69.999596
24.321226,24.321226,24.373993,24.370625,24.899961,25.299961,24.499958,24.599958,69.999596,69.99958,69.99957,69.99956
24.321226,24.321226,24.390806,24.386879,24.899958,25.299957,24.499954,24.599953,69.99956,69.99954,69.99953,69.99951
24.321226,24.321226,24.380901,24.376972,24.899954,25.299953,24.49995,24.599949,69.99952,69.999504,69.99949,69.999466
24.321226,24.321226,24.382227,24.378298,24.89995,25.29995,24.499947,24.599945,69.99948,69.999466,69.99944,69.99942
24.321226,24.321226,24.38411,24.380182,24.899946,25.299946,24.499943,24.599941,69.99944,69.99943,69.999405,69.999374
24.321226,24.321226,24.383343,24.379414,24.899942,25.299942,24.499939,24.599937,69.999405,69.99938,69.99936,69.99933
24.321226,24.321226,24.38337,24.37944,24.899939,25.299938,24.499935,24.599932,69.99937,69.999344,69.99931,69.99928
24.321226,24.321226,24.383982,24.380053,24.899935,25.299934,24.49993,24.599926,69.99932,69.9993,69.99927,69.99923
24.321226,24.321226,24.383497,24.379568,24.899931,25.29993,24.499926,24.599922,69.99928,69.99925,69.999214,69.99918
24.321226,24.321226,24.383528,24.379599,24.899927,25.299925,24.49992,24.599916,69.99924,69.99921,69.99917,69.99913
24.321226,24.321226,24.38413,24.380201,24.899921,25.299921,24.499916,24.599913,69.99919,69.99916,69.999115,69.999084
24.321226,24.321226,24.383656,24.379726,24.899918,25.299915,24.49991,24.599907,69.999146,69.999115,69.99907,69.99903
24.321226,24.321226,24.383684,24.379755,24.899914,25.299911,24.499905,24.599903,69.9991,69.99907,69.999016,69.99898
24.321226,24.321226,24.38425,24.380322,24.899908,25.299908,24.4999,24.599897,69.999054,69.999016,69.99896,69.998924
24.321226,24.321226,24.383804,24.379875,24.899904,25.299904,24.499895,24.599892,69.999,69.99897,69.99891,69.99886
24.321226,24.321226,24.383831,24.379902,24.899899,25.299898,24.499891,24.599886,69.998955,69.99892,69.998856,69.99881
24.321226,24.321226,24.384367,24.380438,24.899895,25.299892,24.499886,24.59988,69.9989,69.99886,69.9988,69.99875
24.321226,24.321226,24.383944,24.380014,24.899889,25.299887,24.49988,24.599876,69.99885,69.99881,69.99875,69.998695
24.321226,24.321226,24.383968,24.38004,24.899883,25.299883,24.499874,24.599869,69.998795,69.99876,69.99869,69.998634
24.321226,24.321226,24.384481,24.380552,24.89988,25.299877,24.499868,24.599863,69.99874,69.9987,69.998634,69.99857
24.321226,24.321226,24.384077,24.380148,24.899874,25.299871,24.499863,24.599857,69.99869,69.99864,69.99857,69.99851
24.321226,24.321226,24.384102,24.380173,24.899868,25.299866,24.499859,24.599852,69.99863,69.99859,69.99851,69.99845
24.321226,24.321226,24.3846,24.380672,24.899862,25.29986,24.499851,24.599846,69.99857,69.99853,69.99845,69.99839
24.321226,24.321226,24.384207,24.380278,24.899853,25.29985,24.499842,24.599836,69.99851,69.99847,69.99839,69.99832
24.321226,24.321226,24.38423,24.3803,24.89985,25.299849,24.49984,24.599834,69.99845,69.998405,69.99833,69.99826
24.321226,24.321226,24.384714,24.380785,24.899845,25.299843,24.499834,24.599827,69.99839,69.998344,69.99826,69.99819
24.321226,24.321226,24.38433,24.380402,24.89984,25.299837,24.499828,24.599821,69.99833,69.99828,69.9982,69.99813
24.321226,24.321226,24.384354,24.380424,24.899834,25.29983,24.49982,24.599815,69.99827,69.998215,69.99813,69.99806
24.321226,24.321226,24.38483,24.380901,24.899828,25.299824,24.499815,24.599808,69.99821,69.99815,69.99807,69.99799
24.321226,24.321226,24.384455,24.380526,24.89982,25.299818,24.49981,24.599802,69.99814,69.998085,69.998,69.997925
24.321226,24.321226,24.384478,24.380548,24.899815,25.299812,24.499802,24.599794,69.99808,69.99802,69.99793,69.99785
24.321226,24.321226,24.384949,24.38102,24.899809,25.299805,24.499796,24.599787,69.99801,69.99795,69.99786,69.99778
