steerangle,speed,throttle,brake
0.0,5.7395056e-08,0.0,100.0
0.0,4.1568473e-08,0.0,100.0
0.0,2.3758766e-08,0.0,100.0
0.0,8.8813366e-08,0.0,100.0
0.0,1.4162422e-08,0.0,100.0
0.0,9.503642e-08,0.0,100.0
0.0,2.0771743e-08,0.0,100.0
0.0,4.0213376e-08,0.0,100.0
0.0,1.5584087e-07,0.0,100.0
0.0,7.73334e-08,0.0,100.0
0.0,2.6952181e-08,0.0,100.0
0.0,1.1035578e-07,0.0,100.0
0.0,1.2835491e-07,0.0,100.0
0.0,5.7269173e-08,0.0,100.0
0.0,7.2302875e-08,0.0,100.0
0.0,1.0775076e-07,0.0,100.0
0.0,8.533306e-08,0.0,100.0
0.0,8.859256e-08,0.0,100.0
0.0,6.0666814e-08,0.0,100.0
0.0,6.398468e-08,0.0,100.0
0.0,1.9750405e-07,0.0,100.0
0.0,1.6412456e-07,0.0,100.0
0.0,2.640962e-08,0.0,100.0
0.0,4.5362462e-08,0.0,100.0
0.0,4.5524974e-08,0.0,100.0
0.0,4.093678e-08,0.0,100.0
0.0,9.833567e-08,0.0,100.0
0.0,9.0310394e-08,0.0,100.0
0.0,2.3594247e-08,0.0,100.0
0.0,1.2447478e-07,0.0,100.0
0.0,3.784141e-08,0.0,100.0
0.0,3.2123715e-08,0.0,100.0
0.0,1.06128425e-07,0.0,100.0
0.0,2.5541839e-08,0.0,100.0
0.0,9.001688e-08,0.0,100.0
0.0,3.8469203e-08,0.0,100.0
0.0,1.433338e-07,0.0,100.0
0.0,6.477737e-08,0.0,100.0
0.0,5.6869e-08,0.0,100.0
0.0,5.353494e-08,0.0,100.0
0.0,3.2091503e-08,0.0,100.0
0.0,1.1190691e-07,0.0,100.0
0.0,8.538933e-08,0.0,100.0
0.0,8.014406e-08,0.0,100.0
0.0,8.9400785e-08,0.0,100.0
0.0,7.248731e-08,0.0,100.0
0.0,3.900966e-08,0.0,100.0
0.0,4.140236e-08,0.0,100.0
0.0,9.289675e-08,0.0,100.0
0.0,1.5593914e-08,0.0,100.0
0.0,1.11205544e-07,0.0,100.0
0.0,1.2756335e-07,0.0,100.0
0.0,5.9916516e-08,0.0,100.0
0.0,1.190057e-07,0.0,100.0
0.0,8.225189e-08,0.0,100.0
0.0,1.4504919e-07,0.0,100.0
0.0,1.2543202e-07,0.0,100.0
0.0,3.2830176e-08,0.0,100.0
0.0,9.774081e-08,0.0,100.0
0.0,4.055082e-08,0.0,100.0
0.0,2.1194465e-08,0.0,100.0
0.0,7.7091315e-08,0.0,100.0
0.0,2.8358645e-08,0.0,100.0
0.0,4.6592458e-08,0.0,100.0
0.0,1.0745762e-07,0.0,100.0
0.0,4.2818666e-08,0.0,100.0
0.0,7.9683765e-08,0.0,100.0
0.0,4.054613e-08,0.0,100.0
0.0,6.751562e-08,0.0,100.0
0.0,1.0732667e-07,0.0,100.0
0.0,3.7801275e-08,0.0,100.0
0.0,1.100569e-07,0.0,100.0
0.0,5.713042e-08,0.0,100.0
0.0,1.9082226e-08,0.0,100.0
0.0,7.5316066e-08,0.0,100.0
0.0,1.4592759e-07,0.0,100.0
0.0,9.829089e-08,0.0,100.0
0.0,6.8414145e-08,0.0,100.0
0.0,5.7687153e-08,0.0,100.0
0.0,5.773871e-08,0.0,100.0
0.0,4.0499533e-08,0.0,100.0
0.0,8.719082e-08,0.0,100.0
0.0,7.547828e-08,0.0,100.0
0.0,4.89205e-08,0.0,100.0
0.0,3.461857e-08,0.0,100.0
0.0,7.2771556e-08,0.0,100.0
0.0,3.737574e-08,0.0,100.0
0.0,5.2395695e-08,0.0,100.0
0.0,4.0889574e-08,0.0,100.0
0.0,4.3369056e-08,0.0,100.0
0.0,4.1090694e-08,0.0,100.0
0.0,5.8520587e-08,0.0,100.0
0.0,1.6819515e-08,0.0,100.0
0.0,4.9169017e-08,0.0,100.0
0.0,2.1246855e-08,0.0,100.0
0.0,1.8713013e-08,0.0,100.0
0.0,1.1383002e-07,0.0,100.0
0.0,4.9833528e-08,0.0,100.0
0.0,1.832346e-08,0.0,100.0
0.0,1.8900128e-08,0.0,100.0
0.0,1.2599169e-07,0.0,100.0
0.0,7.197222e-08,0.0,100.0
0.0,2.6952641e-08,0.0,100.0
0.0,1.0703809e-07,0.0,100.0
0.0,8.817e-08,0.0,100.0
0.0,6.2714e-08,0.0,100.0
0.0,9.2945776e-08,0.0,100.0
0.0,1.1809877e-07,0.0,100.0
0.0,2.9616496e-08,0.0,100.0
0.0,5.738252e-08,0.0,100.0
0.0,7.3497716e-08,0.0,100.0
0.0,6.576809e-08,0.0,100.0
0.0,6.4156964e-08,0.0,100.0
0.0,5.5777317e-08,0.0,100.0
0.0,1.485354e-07,0.0,100.0
0.0,1.2355842e-07,0.0,100.0
0.0,3.3297347e-08,0.0,100.0
0.0,1.704309e-08,0.0,100.0
0.0,4.3075914e-08,0.0,100.0
0.0,3.6970654e-08,0.0,100.0
0.0,5.629533e-08,0.0,100.0
0.0,7.4788396e-08,0.0,100.0
0.0,8.7880615e-08,0.0,100.0
0.0,9.522725e-08,0.0,100.0
0.0,6.3430086e-08,0.0,100.0
0.0,1.369237e-07,0.0,100.0
0.0,5.781594e-08,0.0,100.0
0.0,4.715775e-08,0.0,100.0
0.0,3.7698552e-08,0.0,100.0
0.0,1.3474464e-07,0.0,100.0
0.0,7.5154986e-08,0.0,100.0
0.0,6.823611e-08,0.0,100.0
0.0,7.9189235e-08,0.0,100.0
0.0,2.7358778e-08,0.0,100.0
0.0,5.225093e-08,0.0,100.0
0.0,0.0,0.0,100.0
0.0,0.03258553,0.0,100.0
0.0,0.27056918,0.0,100.0
0.0,0.44924054,0.0,100.0
0.0,0.63996124,0.0,100.0
0.0,0.81297517,0.0,100.0
0.0,0.9536868,0.0,100.0
0.0,0.971227,0.0,100.0
0.0,0.8749344,0.0,100.0
0.0,0.6818887,0.0,100.0
0.0,0.5069438,0.0,100.0
0.0,0.21809433,0.0,100.0
0.0,0.25289112,0.0,100.0
0.0,0.43317252,0.0,100.0
0.0,0.5586071,0.0,100.0
0.0,0.59525734,0.0,100.0
0.0,0.54944104,0.0,100.0
0.0,0.4564505,0.0,100.0
0.0,0.33334932,0.0,100.0
0.0,0.21662578,0.0,100.0
0.0,0.082747966,0.0,100.0
0.0,0.09008003,0.0,100.0
0.0,0.19924393,0.0,100.0
0.0,0.31263492,0.0,100.0
0.0,0.34855184,0.0,100.0
0.0,0.31690198,0.0,100.0
0.0,0.23236305,0.0,100.0
0.0,0.13538225,0.0,100.0
0.0,0.10177996,0.0,100.0
0.0,0.13385051,0.0,100.0
0.0,0.15169391,0.0,100.0
0.0,0.1455607,0.0,100.0
0.0,0.116264656,0.0,100.0
0.0,0.06123091,0.0,100.0
0.0,0.029959867,0.0,100.0
0.0,0.041681487,0.0,100.0
0.0,0.046686377,0.0,100.0
0.0,0.038158778,0.0,100.0
0.0,0.021691948,0.0,100.0
0.0,0.00755533,0.0,100.0
0.0,0.004432545,0.0,100.0
0.0,0.0011443644,0.0,100.0
0.0,0.0011144489,0.0,100.0
0.0,0.0011080556,0.0,100.0
0.0,0.001106275,0.0,100.0
0.0,0.0011073543,0.0,100.0
0.0,0.0011059432,0.0,100.0
0.0,0.0011034291,0.0,100.0
0.0,0.0011022765,0.0,100.0
0.0,0.001098118,0.0,100.0
0.0,0.0010904007,0.0,100.0
0.0,0.0010818766,0.0,100.0
0.0,0.0010750014,0.0,100.0
0.0,0.0010702374,0.0,100.0
0.0,0.0010595561,0.0,100.0
0.0,0.0010516463,0.0,100.0
0.0,0.0010415395,0.0,100.0
0.0,0.0010350891,0.0,100.0
0.0,0.0010270163,0.0,100.0
0.0,0.0010171917,0.0,100.0
0.0,0.001004851,0.0,100.0
0.0,0.0009973892,0.0,100.0
0.0,0.0009921504,0.0,100.0
0.0,0.0009812294,0.0,100.0
0.0,0.0009746249,0.0,100.0
0.0,0.00096371956,0.0,100.0
0.0,0.00095912913,0.0,100.0
0.0,0.0009521957,0.0,100.0
0.0,0.0009419304,0.0,100.0
0.0,0.0009320003,0.0,100.0
0.0,0.00092574087,0.0,100.0
0.0,0.0009212715,0.0,100.0
0.0,0.00091357325,0.0,100.0
0.0,0.0009068155,0.0,100.0
0.0,0.00089704635,0.0,100.0
0.0,0.00089422974,0.0,100.0
0.0,0.0008880649,0.0,100.0
0.0,0.0008799313,0.0,100.0
0.0,0.0008707604,0.0,100.0
0.0,0.0008656691,0.0,100.0
0.0,0.00086299906,0.0,100.0
0.0,0.00085560797,0.0,100.0
0.0,0.000850323,0.0,100.0
0.0,0.00084253243,0.0,100.0
0.0,0.0008408244,0.0,100.0
0.0,0.000835235,0.0,100.0
0.0,0.0008284854,0.0,100.0
0.0,0.0008208861,0.0,100.0
0.0,0.00081672403,0.0,100.0
0.0,0.00081508094,0.0,100.0
0.0,0.00080866786,0.0,100.0
0.0,0.0008045581,0.0,100.0
0.0,0.0007976936,0.0,100.0
0.0,0.0007969366,0.0,100.0
0.0,0.00079251296,0.0,100.0
0.0,0.000786945,0.0,100.0
0.0,0.0007797632,0.0,100.0
0.0,0.0007769461,0.0,100.0
0.0,0.00077628676,0.0,100.0
0.0,0.0007696884,0.0,100.0
0.0,0.0007674282,0.0,100.0
0.0,0.00076046673,0.0,100.0
0.0,0.0007614124,0.0,100.0
0.0,0.0007578019,0.0,100.0
0.0,0.0007527155,0.0,100.0
0.0,0.0007466862,0.0,100.0
0.0,0.00074397976,0.0,100.0
0.0,0.0007443487,0.0,100.0
0.0,0.00073950173,0.0,100.0
0.0,0.0007366585,0.0,100.0
0.0,0.00073099753,0.0,100.0
0.0,0.00073193415,0.0,100.0
0.0,0.0007299952,0.0,100.0
0.0,0.00072442007,0.0,100.0
0.0,0.000719923,0.0,100.0
0.0,0.00071783655,0.0,100.0
0.0,0.000718471,0.0,100.0
0.0,0.0007138005,0.0,100.0
0.0,0.0007116995,0.0,100.0
0.0,0.0007074468,0.0,100.0
0.0,0.000708713,0.0,100.0
0.0,0.000706159,0.0,100.0
0.0,0.0007025342,0.0,100.0
0.0,0.00069806015,0.0,100.0
0.0,0.00069576385,0.0,100.0
0.0,0.000697631,0.0,100.0
0.0,0.0006938227,0.0,100.0
0.0,0.0006908494,0.0,100.0
0.0,0.0006874611,0.0,100.0
0.0,0.00068962877,0.0,100.0
0.0,0.0006873032,0.0,100.0
0.0,0.0006839848,0.0,100.0
0.0,0.0006803368,0.0,100.0
0.0,0.0006784588,0.0,100.0
0.0,0.0006806243,0.0,100.0
0.0,0.00067703525,0.0,100.0
0.0,0.000675382,0.0,100.0
0.0,0.0006721103,0.0,100.0
0.0,0.00067376037,0.0,100.0
0.0,0.00067081285,0.0,100.0
0.0,0.0006696345,0.0,100.0
0.0,0.0006653028,0.0,100.0
0.0,0.0006677067,0.0,100.0
0.0,0.0006670477,0.0,100.0
0.0,0.00066337775,0.0,100.0
0.0,0.0006602134,0.0,100.0
0.0,0.0006591382,0.0,100.0
0.0,0.00066151214,0.0,100.0
0.0,0.0006586247,0.0,100.0
0.0,0.0006574402,0.0,100.0
0.0,0.00065406907,0.0,100.0
0.0,0.0006566466,0.0,100.0
0.0,0.00065557455,0.0,100.0
0.0,0.0006527553,0.0,100.0
0.0,0.00064968906,0.0,100.0
0.0,0.00064854964,0.0,100.0
0.0,0.0006511324,0.0,100.0
0.0,0.00064790907,0.0,100.0
0.0,0.0006476806,0.0,100.0
0.0,0.00064472255,0.0,100.0
0.0,0.0006474003,0.0,100.0
0.0,0.00064673054,0.0,100.0
0.0,0.00064382644,0.0,100.0
0.0,0.000641168,0.0,100.0
0.0,0.0006402749,0.0,100.0
0.0,0.00064312626,0.0,100.0
0.0,0.0006407011,0.0,100.0
0.0,0.00063977577,0.0,100.0
0.0,0.00063713867,0.0,100.0
0.0,0.00063983846,0.0,100.0
0.0,0.0006390877,0.0,100.0
0.0,0.00063685107,0.0,100.0
0.0,0.0006338371,0.0,100.0
0.0,0.000633061,0.0,100.0
0.0,0.0006364319,0.0,100.0
0.0,0.000633991,0.0,100.0
0.0,0.0006335852,0.0,100.0
0.0,0.00063077797,0.0,100.0
0.0,0.00063395535,0.0,100.0
0.0,0.00063339924,0.0,100.0
0.0,0.000630854,0.0,100.0
0.0,0.00062813144,0.0,100.0
0.0,0.0006277513,0.0,100.0
0.0,0.0006310728,0.0,100.0
0.0,0.00062845286,0.0,100.0
0.0,0.0006281873,0.0,100.0
0.0,0.000625653,0.0,100.0
0.0,0.0006290807,0.0,100.0
0.0,0.00062861654,0.0,100.0
0.0,0.0006262525,0.0,100.0
0.0,0.0006236667,0.0,100.0
0.0,0.0006234079,0.0,100.0
0.0,0.0006268684,0.0,100.0
0.0,0.00062466395,0.0,100.0
0.0,0.0006241245,0.0,100.0
0.0,0.00062141556,0.0,100.0
0.0,0.0006248918,0.0,100.0
0.0,0.0006246034,0.0,100.0
0.0,0.000622487,0.0,100.0
0.0,0.0006198181,0.0,100.0
0.0,0.00061967986,0.0,100.0
0.0,0.0006229536,0.0,100.0
0.0,0.0006210569,0.0,100.0
0.0,0.0006206935,0.0,100.0
0.0,0.0006182683,0.0,100.0
0.0,0.00062191184,0.0,100.0
0.0,0.0006216484,0.0,100.0
0.0,0.00061957096,0.0,100.0
0.0,0.0006167578,0.0,100.0
0.0,0.0006165974,0.0,100.0
0.0,0.0006202911,0.0,100.0
0.0,0.0006180137,0.0,100.0
0.0,0.0006177755,0.0,100.0
0.0,0.0006155748,0.0,100.0
0.0,0.0006192076,0.0,100.0
0.0,0.0006190981,0.0,100.0
0.0,0.000616999,0.0,100.0
0.0,0.0006144421,0.0,100.0
0.0,0.00061402126,0.0,100.0
0.0,0.000617799,0.0,100.0
0.0,0.00061568816,0.0,100.0
0.0,0.0006154751,0.0,100.0
0.0,0.0006130364,0.0,100.0
0.0,0.00061698,0.0,100.0
0.0,0.00061684364,0.0,100.0
0.0,0.0006146684,0.0,100.0
0.0,0.00061233004,0.0,100.0
0.0,0.0006121084,0.0,100.0
0.0,0.000615805,0.0,100.0
0.0,0.00061374786,0.0,100.0
0.0,0.00061360816,0.0,100.0
0.0,0.0006111971,0.0,100.0
0.0,0.0006149997,0.0,100.0
0.0,0.0006148957,0.0,100.0
0.0,0.00061282073,0.0,100.0
0.0,0.00061064103,0.0,100.0
0.0,0.00061054365,0.0,100.0
0.0,0.0006143574,0.0,100.0
0.0,0.00061239046,0.0,100.0
0.0,0.0006123367,0.0,100.0
0.0,0.0006098388,0.0,100.0
0.0,0.0006137113,0.0,100.0
0.0,0.0006135431,0.0,100.0
0.0,0.0006116695,0.0,100.0
0.0,0.00060926523,0.0,100.0
0.0,0.0006092319,0.0,100.0
0.0,0.00061296497,0.0,100.0
0.0,0.00061115524,0.0,100.0
0.0,0.00061117066,0.0,100.0
0.0,0.00060872076,0.0,100.0
0.0,0.00061244203,0.0,100.0
0.0,0.00061219954,0.0,100.0
0.0,0.00061036623,0.0,100.0
0.0,0.0006078745,0.0,100.0
0.0,0.00060780725,0.0,100.0
0.0,0.0006117937,0.0,100.0
0.0,0.00060987304,0.0,100.0
0.0,0.00060985977,0.0,100.0
0.0,0.0006076558,0.0,100.0
0.0,0.0006114309,0.0,100.0
0.0,0.00061145314,0.0,100.0
0.0,0.00060929917,0.0,100.0
0.0,0.00060713384,0.0,100.0
0.0,0.0006069896,0.0,100.0
0.0,0.00061097846,0.0,100.0
0.0,0.0006090308,0.0,100.0
0.0,0.0006088196,0.0,100.0
0.0,0.00060649816,0.0,100.0
0.0,0.0006104428,0.0,100.0
0.0,0.0006105339,0.0,100.0
0.0,0.0006085369,0.0,100.0
