g_lat,roty
0.06413931,0.02514874
0.057207238,0.017902894
0.050898243,0.011833248
0.015299686,0.0015224653
0.01268575,-0.00086963916
0.0008675196,-0.0033993218
-0.0006267354,-0.0014457629
-0.0024911521,-0.0008690733
-0.002017116,-0.00037526252
-0.002437429,-0.0007707372
-0.0029223613,-0.0010204718
-0.0025348372,-0.00088645716
-0.0025782897,-0.0008356337
-0.0026177256,-0.0008489805
-0.0026489517,-0.00090286316
-0.005591771,-0.0009259749
-0.020012442,0.0005260756
-0.004590331,0.012639877
-0.012850529,0.008910681
0.027909158,0.0026115093
-0.0047654216,-0.011898451
0.011351532,-0.005030544
-0.032605726,-0.026136182
-0.05987675,-0.03671773
-0.054081604,-0.031066677
-0.087101385,-0.031532448
-0.08431356,-0.030688345
-0.07384695,-0.027615985
-0.052650645,-0.017975034
-0.021856897,-0.0013846188
0.0024670577,0.014884508
0.008865749,0.020184517
0.012381463,0.014517509
0.015439558,0.0068551945
0.030162295,0.007933466
0.049538102,0.01729703
0.06121808,0.026614053
0.06434447,0.02799913
0.06092857,0.022647155
0.05558714,0.022028258
0.07561178,0.031524234
0.08739655,0.030923756
0.09207406,0.023818491
0.06467062,0.026814047
0.085989,0.02239927
0.08080257,0.023859013
0.089572184,0.02742893
0.09743339,0.031180907
0.11223881,0.035229452
0.13290234,0.049124826
0.13845682,0.054343183
0.15332557,0.05738591
0.12774539,0.043333802
0.13769719,0.040687498
0.10876918,0.01397828
0.10984473,0.012595618
0.057867836,0.0020190615
0.046089556,-0.0035673715
-0.019319462,-0.01987292
-0.06397105,-0.03572345
-0.09621639,-0.056712337
-0.14754145,-0.06847236
-0.15071824,-0.05480198
-0.1819107,-0.06768653
-0.19013824,-0.056038514
-0.2452294,-0.056467116
-0.1972768,-0.05669591
-0.24142453,-0.05816044
-0.22222485,-0.072931804
-0.25818294,-0.06978518
-0.26581016,-0.06363882
-0.25450912,-0.06552858
-0.26340836,-0.06730319
-0.26586017,-0.06060106
-0.28021246,-0.06917288
-0.2712315,-0.06863687
-0.3369485,-0.08118855
-0.29515418,-0.07173907
-0.2160595,-0.03237961
-0.25017858,-0.049531102
-0.3102007,-0.09609663
-0.3060593,-0.068318255
-0.24863665,-0.043477364
-0.27179652,-0.07541603
-0.40123248,-0.12735903
-0.45355567,-0.121598914
-0.52163047,-0.1266009
-0.4772821,-0.15996698
-0.4234315,-0.07137891
-0.39878422,-0.08391424
-0.41509536,-0.10085841
-0.450898,-0.081937104
-0.4920602,-0.13064401
-0.588549,-0.18077174
-0.6413372,-0.16553505
-0.6389614,-0.16350499
-0.69351107,-0.1982142
-0.7755055,-0.18858428
-0.79276705,-0.16324727
-0.68856543,-0.1534437
-0.67404956,-0.12669988
-0.71251124,-0.18700536
-0.7169535,-0.17558746
-0.8088648,-0.17831007
-0.77876073,-0.16225031
-0.69899666,-0.090077884
-0.6294321,-0.11073122
-0.580025,-0.065658525
-0.46172684,-0.055083066
-0.38041413,-0.037575673
-0.29197142,-0.005090446
-0.2005419,0.00081133604
-0.15275107,0.0074138283
-0.12101744,0.009197648
-0.08205542,0.0057392963
-0.05778572,0.021308241
-0.026102746,0.005238731
-0.014650681,0.020358695
0.027746083,0.01386409
0.018216042,0.022221986
0.03279957,0.019114709
0.01550163,0.018814435
0.013208985,0.013881569
0.038620032,0.0039518834
0.02868576,-0.0066165198
0.019782921,0.008862494
0.038157254,-0.0014576593
0.021301685,0.0022787002
-0.006002572,-0.0044222535
-0.011998082,-0.009766435
-0.0164962,-0.014616715
-0.015262818,-0.013428213
0.0010248597,-0.011756945
-0.055063896,-0.010514181
-0.004312494,-0.01930997
-0.062436022,-0.019406317
-0.020310588,-0.014553311
-0.064582445,-0.011179871
-0.062404677,-0.027050233
-0.13432524,-0.046082832
-0.1584629,-0.07993436
-0.23891844,-0.10184205
-0.276842,-0.13062352
-0.37902707,-0.1649724
-0.47680998,-0.2176216
-0.5890999,-0.28552523
-0.7691973,-0.37856454
-0.8818102,-0.44862673
-1.0426037,-0.5112946
-1.1115379,-0.55310845
-1.1426905,-0.53059494
-1.2178335,-0.5276126
-1.1222974,-0.5517467
-1.0920273,-0.58072126
-0.9733028,-0.46432954
-1.4402788,-0.5171485
-1.1897029,-0.6181678
-1.154206,-0.689814
-1.4157869,-0.6162115
-1.5149257,-0.675699
-1.3074175,-0.7075212
-1.2642301,-0.6802221
-1.434729,-0.65843326
-1.421875,-0.7254474
-1.2934475,-0.75166464
-1.4140433,-0.7741634
-1.4030888,-0.7964002
-1.3808558,-0.8172946
-1.449032,-0.8208044
-1.3744304,-0.8441355
-1.2943023,-0.8270341
-1.2550938,-0.781547
-1.3257667,-0.7726631
-1.2188661,-0.78522044
-1.1476455,-0.74591994
-0.97063285,-0.7046161
-1.1927613,-0.6170695
-1.159884,-0.6647128
-1.2353567,-0.70049405
-1.3014277,-0.8078126
-1.3471934,-0.7762775
-1.7870286,-0.6183195
-1.891377,-0.55037326
-1.8168657,-0.5707607
-1.8160117,-0.6002337
-1.3775259,-0.5609832
-1.0347214,-0.47374198
-1.0949242,-0.50884455
-1.0345951,-0.55478126
-1.1430635,-0.6219741
-1.1113238,-0.6451827
-1.1208547,-0.6564104
-1.1688516,-0.62368804
-1.1582161,-0.6207869
-1.1605531,-0.6344328
-1.0850251,-0.6088589
-1.0717344,-0.57560873
-1.0975362,-0.5606064
-0.9850027,-0.5318475
-0.95516616,-0.4772556
-0.8929816,-0.43345368
-0.75189215,-0.3692504
-0.64241654,-0.28183168
-0.48975933,-0.20280482
-0.3829476,-0.14113848
-0.33125517,-0.112572536
-0.27195305,-0.100102186
-0.27578238,-0.10439456
-0.15491146,-0.088608176
-0.03187585,-0.027860299
0.15009025,0.066315524
0.43391824,0.19177194
0.6352708,0.3437333
0.93726504,0.5067813
1.1142836,0.65043694
1.1395532,0.74515224
1.3903024,0.8126292
1.2343186,0.8108235
1.4455339,0.7644167
1.8072312,0.87367004
1.3884803,0.8937579
1.2018342,0.8574518
1.2926317,0.6080175
1.2767434,0.47847486
1.405022,0.603549
0.9998015,0.61865854
1.1978354,0.6865728
1.5695418,0.6814631
1.5238742,0.7134476
1.3445847,0.73179835
1.3521093,0.7189802
1.3777575,0.73760957
1.3713608,0.7981799
1.3131151,0.7967575
1.3431133,0.79430026
1.3217603,0.7573727
1.4494162,0.83703023
1.226304,0.7887327
0.7344246,0.6424458
1.3070931,0.57785803
1.3564013,0.70203346
0.90135837,0.8002939
1.0190412,0.74332285
1.3975406,0.6321981
1.2712525,0.5790554
0.9213628,0.5468116
0.8995095,0.45273453
0.9911766,0.41833586
0.79616624,0.41484317
0.78971213,0.4091373
0.93767965,0.4351485
0.93542933,0.49499002
0.96826977,0.51681644
0.9310109,0.53830713
0.7265628,0.5028283
1.0327072,0.5698494
1.1168786,0.7430564
0.9937856,0.8625245
1.2448134,0.82803535
1.5037405,0.72731555
1.4960675,0.65402436
1.3011755,0.6076204
1.1805326,0.5452883
1.1105664,0.49334845
0.9629171,0.40430477
0.7871786,0.28851128
0.72598386,0.24735543
0.7266571,0.28199458
0.73011,0.3345101
0.7633657,0.3715627
0.8579318,0.43009773
0.8510722,0.46307567
0.82200557,0.43168697
0.8383532,0.40604392
0.79871017,0.3812295
0.77856266,0.3444559
0.82034105,0.34453773
0.8270789,0.3637141
0.82763684,0.3627297
0.85459584,0.36939034
0.8717582,0.38748872
0.8879199,0.3943084
0.91284275,0.3992075
0.88861537,0.40192735
0.98467046,0.42531914
0.87394124,0.43071878
0.965667,0.39660865
0.8988319,0.42774075
1.270511,0.5290224
1.1293017,0.58011836
1.4298569,0.46803504
1.2533623,0.37050402
1.0955648,0.42665985
1.0626962,0.45287034
1.1135402,0.41425812
1.1590762,0.38581437
1.077191,0.3786941
1.0418309,0.38318014
0.99366456,0.3081517
0.9887474,0.26194093
0.95033735,0.23675337
0.8983117,0.2367333
0.8518101,0.2619722
0.8209113,0.2784466
0.7632656,0.24940272
0.7177298,0.22621235
0.76513594,0.24022721
0.8026427,0.27453995
0.76207757,0.25990695
0.73575693,0.22171628
0.61981076,0.17628007
0.58262813,0.13402057
0.53918535,0.12705052
0.5464649,0.14929606
0.49145693,0.15817101
0.55309135,0.16995043
0.51169413,0.19302799
0.44490921,0.11557446
0.2658336,0.019880613
0.09736457,-0.07122435
-0.031078145,-0.111375175
-0.102385536,-0.11116949
-0.12128467,-0.07981172
-0.11387106,-0.047091503
-0.10558605,-0.017442694
-0.047279045,0.013640257
-0.04455766,0.025217073
-0.0017264212,0.026689509
0.006230467,0.014829041
0.055017695,0.019271195
0.056287006,0.036650993
0.108500466,0.051830836
0.23430556,0.06500321
0.22999519,0.075312205
0.21105036,0.0706406
0.13569626,0.051882625
0.14687449,0.06892047
0.22190498,0.04819186
0.1347343,-0.007306361
-0.0681748,0.0073065157
-0.0005790029,-0.0056551863
0.14314485,0.057478234
0.22002941,0.08243953
0.23961212,0.100659125
0.20403837,0.15428
0.67865497,0.31195813
1.0059615,0.29153648
0.9917139,0.20290893
0.65018183,0.17917371
0.2973626,0.1702807
0.39691323,0.23103814
0.91808814,0.3268662
1.190998,0.25553212
0.9621596,0.19792849
0.37648448,-0.04849356
0.21876179,-0.104730956
0.037107836,-0.13686088
-0.0914658,-0.17957899
-0.20307304,-0.1877316
-0.2802693,-0.13710947
-0.2941234,-0.073732756
-0.22911629,-0.029945133
-0.2046189,-0.0143361585
-0.21912728,-0.03676975
-0.23296429,-0.06242217
-0.29359055,-0.087191306
-0.300121,-0.10096843
-0.35406765,-0.10743636
-0.37826645,-0.11095005
-0.38542384,-0.093062475
-0.39280915,-0.115699254
-0.39601445,-0.11096499
-0.39512828,-0.09311729
-0.39450648,-0.09971085
-0.36114943,-0.08056394
-0.38350528,-0.08447704
-0.38144803,-0.09738584
-0.39038643,-0.09405987
-0.41884354,-0.090943016
-0.38602355,-0.11791848
-0.40961415,-0.11861868
-0.46301198,-0.120314695
-0.46750695,-0.13316542
-0.4800801,-0.11284236
-0.43861803,-0.11601759
-0.41919607,-0.09155964
-0.43018323,-0.1086537
-0.47451165,-0.13912202
-0.5075647,-0.11351888
-0.44360498,-0.10196585
-0.3939844,-0.115741044
-0.4161717,-0.0892466
-0.43044618,-0.0895137
-0.42576316,-0.083109885
-0.3656839,-0.06448683
-0.32840955,-0.060559098
-0.26820767,-0.057686526
-0.26628238,-0.060290795
-0.26381055,-0.08507823
-0.35964605,-0.105941564
-0.38416255,-0.09213092
-0.3701115,-0.09751136
-0.46553853,-0.14744999
-0.5363729,-0.14611118
-0.47548926,-0.10311269
-0.36961046,-0.09576025
-0.32715285,-0.0991424
-0.35751602,-0.0847103
-0.39466318,-0.08292259
-0.34009248,-0.07380245
-0.2971425,-0.063015625
-0.28132755,-0.047822244
-0.24181008,-0.036707968
-0.13958365,-0.0069253324
-0.09740574,0.0136584295
-0.051291004,0.026411686
-0.028439403,0.025035352
0.009173408,0.019786164
0.022710804,0.013535685
0.030437822,0.009524404
0.05054184,0.009858428
0.0818594,0.015718907
0.05332486,0.021563843
0.047445305,0.012549098
0.024304772,0.0061436966
0.013745236,-0.0022518847
-0.0026931828,-0.014238674
-0.0219406,-0.02564944
-0.056979153,-0.041600037
-0.06654105,-0.026529405
-0.050069854,-0.009353984
-0.025106534,0.012016766
0.0037913348,0.018638486
0.02352582,0.019174417
0.046185065,0.019112814
0.06375878,0.015223293
0.07618397,0.01980681
0.05748852,0.023693442
0.08560104,0.020653054
0.07355353,0.016122388
0.063943826,0.008843791
0.06897405,0.0075612543
0.041047372,0.005939028
0.039862562,-0.00181436
0.042822514,0.0013384273
0.05454678,0.011632206
0.065684654,0.018140746
0.073854454,0.029689748
0.1110255,0.04563539
0.12932907,0.042164084
0.16709639,0.04550401
0.15163411,0.03585088
0.17330177,0.013359415
0.14507252,0.039813057
0.16070446,0.039781354
0.15009134,0.040002264
0.20570034,0.07023216
0.24855506,0.0626076
0.19230446,0.084271014
0.25143653,0.06797175
0.29553193,0.1121175
0.4260037,0.08815367
0.29031047,0.08818084
0.33715227,0.18048587
0.6317225,0.13692716
0.6745934,0.1976041
0.7130677,0.21106732
0.73282546,0.19135424
0.72810185,0.2025901
0.9211078,0.2821735
1.0544035,0.28044555
1.0950314,0.3251964
1.1215901,0.35745445
1.2516679,0.34465602
1.2199646,0.35693145
1.4254436,0.40801963
1.4773315,0.44584513
1.6532899,0.39619064
1.6362731,0.4594401
1.6792864,0.48633412
1.6711315,0.46402767
1.7145302,0.44989222
1.7531575,0.53109807
1.8002503,0.52864033
1.9429659,0.46721667
1.8145882,0.53848964
1.7493353,0.4118966
1.7573133,0.39772952
1.7254438,0.42937526
1.8033845,0.3954621
1.7981571,0.39333874
1.8256196,0.43932217
1.686414,0.4305738
1.754914,0.4308375
1.6928236,0.47200087
1.7824941,0.54251087
2.00619,0.5867125
1.8155951,0.4608702
1.7618779,0.462218
1.7120389,0.5443747
1.8090225,0.40134528
1.8847543,0.43875426
1.6977932,0.39839113
1.4462452,0.31820363
1.4119955,0.34580347
1.4519463,0.41721997
1.4574083,0.35574558
1.3645431,0.37211895
1.3173766,0.41659397
1.3954368,0.44111934
1.7103133,0.5705305
2.035517,0.58798313
1.8939749,0.5455804
1.7435325,0.41285646
1.4736657,0.42256624
1.551704,0.48319215
1.5662514,0.49536762
1.9829364,0.48275864
1.8303254,0.48488936
1.6906478,0.47746772
1.808295,0.5317318
1.9030206,0.4890081
1.8865094,0.4605503
1.8583076,0.45686904
1.7785811,0.4556315
1.6850187,0.3835326
1.6750975,0.3975674
1.7068428,0.4508402
1.7127608,0.3990314
1.5086318,0.31745833
1.5173241,0.35636628
1.548277,0.3477632
1.6524807,0.3163894
1.5881279,0.33665588
1.5123186,0.2158206
1.3595936,0.15586613
1.19898,0.136104
1.0306238,0.12159238
0.9833904,0.14319834
0.93866193,0.1368523
0.77749693,0.110419944
0.6025438,0.14130762
0.6716124,0.112343326
0.5451598,0.11864438
0.45750377,0.052536353
0.29850668,0.003630537
0.15987457,-0.05322461
-0.017810738,-0.1319729
-0.26667365,-0.20647675
-0.43954638,-0.25876415
-0.6307851,-0.26644415
-0.67879504,-0.29061857
-0.7652149,-0.27584615
-0.8059489,-0.3087668
-1.0091426,-0.34247625
-1.0605322,-0.30046633
-0.9970832,-0.32049087
-0.98964435,-0.36267394
-1.1798614,-0.37594298
-1.1523029,-0.40585464
-1.2273023,-0.37012058
-1.2263017,-0.42517528
-1.3273115,-0.43520066
-1.3550512,-0.4243092
-1.4366065,-0.42408755
-1.3676068,-0.3973066
-1.3941073,-0.43603432
-1.362899,-0.45076212
-1.6490855,-0.46343738
-1.5974652,-0.5224408
-1.460428,-0.43080273
-1.5101278,-0.50659657
-1.5440811,-0.55912584
-1.7080859,-0.47085717
-1.7645634,-0.53235716
-1.7269697,-0.5457773
-1.624181,-0.46186066
-1.623411,-0.5212166
-1.7794037,-0.59144294
-1.8354034,-0.54956776
-1.8540629,-0.5885653
-1.8344879,-0.59403884
